cell_id	lat	lon	municipality_id	municipality_name	km2	employees	companies	truck_fq_weight	truck_fq_municipality	cell_height_lat	cell_width_lon
6210006613000	59.637525121237154	17.14614106290929	0381	Enköping	0.4	186.05	5.58	1916.3000000000002	44344.899999999994	0.009	0.018732783707362262
6210006614000	59.64649857250495	17.146714289132888	0381	Enköping	0.08	23.53		245.3	44344.899999999994	0.009	0.01873851140345985
6210006615000	59.65547200803855	17.147287874126036	0381	Enköping	0.15	0.0		30.0	44344.899999999994	0.009	0.018744239089514402
6220006614000	59.64620711527543	17.164441064566713	0381	Enköping	0.06	27.27	2.18	294.5	44344.899999999994	0.009	0.018738325368189104
6220006615000	59.655180446638596	17.165019377030976	0381	Enköping	0.45	22.73	1.82	265.5	44344.899999999994	0.009	0.01874405298775234
6220006616000	59.66415376221121	17.165598051532545	0381	Enköping	0.01			20.0	44344.899999999994	0.009	0.018749780597236566
6270006611000	59.61779541931577	17.251265879422437	0381	Enköping	0.05	50.0		510.0	44344.899999999994	0.009	0.01872019036581181
6280006623000	59.725161698984806	17.276267751416757	0381	Enköping	0.02	20.0		210.0	44344.899999999994	0.009	0.0187887215699963
6290006623000	59.724852486688064	17.29403456601641	0381	Enköping	0.0	0.0	0.0	10.0	44344.899999999994	0.009	0.018788524201780604
6290006624000	59.733824919174054	17.294649418114503	0381	Enköping	0.01	5.0	1.1	61.0	44344.899999999994	0.009	0.01879425124759633
6300006623000	59.72454087258246	17.311800995220224	0381	Enköping	0.01	5.0	1.1	61.0	44344.899999999994	0.009	0.018788325300505792
6300006624000	59.73351319353279	17.312420598809965	0381	Enköping	0.08	40.0	8.8	488.0	44344.899999999994	0.009	0.018794052275129026
6040006615000	59.66006192262638	16.84579979529632	0381	Enköping	0.0	0.0		10.0	44344.899999999994	0.009	0.018747168802407295
6040006616000	59.6690369834449	16.846293275976063	0381	Enköping	0.15	0.0		10.0	44344.899999999994	0.009	0.01875289752587073
6050006616000	59.66878607305889	16.86403521694637	0381	Enköping	0.0	0.0		10.0	44344.899999999994	0.009	0.018752737371388814
6150006609000	59.60332657509412	17.037625247432725	0381	Enköping	0.0	0.0		10.0	44344.899999999994	0.009	0.018710954995817396
6160006608000	59.594075946872785	17.0547826454361	0381	Enköping	0.05	0.0		10.0	44344.899999999994	0.009	0.01870505037945716
6160006609000	59.603049983216515	17.05533052882825	0381	Enköping	0.03	0.0		10.0	44344.899999999994	0.009	0.01871077844900495
6170006611000	59.6207188272004	17.074141693846336	0381	Enköping	0.22	275.0	25.67	3006.7000000000003	44344.899999999994	0.009	0.018722056358219052
6200006615000	59.65576117367006	17.12955601213621	0381	Enköping	0.0	0.0		10.0	44344.899999999994	0.009	0.01874442366207291
6280006622000	59.71618913967804	17.275658033575457	0381	Enköping	0.03	30.0		310.0	44344.899999999994	0.009	0.018782994443231688
