year	segment_id	latitude	longitude	is_in_sweden	placement	kW_installed	kW_used	kW_unused	kWPerRoadKm_installed	kWPerRoadKm_used	kWPerRoadKm_unused	kWh_per_year	euro_per_kWh	soc_on_arrival	lane_km
2040-01-01	4860006456000	58.244891587768265	14.761519620634317	True	Road	1415.4812	1415.4812	0	1374.74	1374.74	0	5346206.5	0.07745958	0.8487668	1.0296355
2040-01-01	4850006456000	58.24485866455582	14.74448549596445	True	Road	362.5772	362.5772	0	1374.74	1374.74	0	1369437.5	0.07745958	0.8487668	0.2637424
2040-01-01	4850006455000	58.23587703997733	14.744550070165136	True	Road	1124.0354	1124.0354	0	1374.74	1374.74	0	4245429.5	0.07745958	0.8487668	0.8176349
2040-01-01	4840006455000	58.235841858512224	14.727520289187295	True	Road	1346.3467	1346.3467	0	1374.74	1374.74	0	5085089	0.07745958	0.8487668	0.97934645
2040-01-01	4830006455000	58.23580440733769	14.710490549694743	True	Road	1652.6425	1652.6425	0	1374.74	1374.74	0	6241955	0.07745958	0.8487668	1.2021492
2040-01-01	4820006454000	58.22678308825308	14.693538296003801	True	Road	1405.0356	1405.0356	0	1374.74	1374.74	0	5306755	0.07745958	0.8487668	1.0220374
2040-01-01	4810006454000	58.226741112319196	14.676512949322767	True	Road	1439.6338	1439.6338	0	1374.74	1374.74	0	5437430	0.07745958	0.8487668	1.0472044
2040-01-01	2940006502000	58.60935579283949	11.453457156944344	True	Road	403.47928	403.47928	0	412.72552	412.72552	0	1630064	0.07745958	0.9092778	0.9775971
2040-01-01	2930006503000	58.61784419897655	11.435365711645565	True	Road	210.0143	210.0143	0	206.95636	206.95636	0	793215.75	0.07745958	0.9252293	1.0147758
2040-01-01	2930006504000	58.626807984957885	11.434451655692405	True	Road	236.52647	236.52647	0	206.95636	206.95636	0	893351.25	0.07745958	0.9252293	1.1428809
2040-01-01	2930006505000	58.635771749450335	11.433537044186851	True	Road	218.37413	218.37413	0	206.95636	206.95636	0	824790.56	0.07745958	0.9252293	1.0551699
2040-01-01	2930006506000	58.64473549244829	11.432621876657864	True	Road	199.04297	199.04297	0	206.95636	206.95636	0	751777.56	0.07745958	0.9252293	0.961763
2040-01-01	2920006507000	58.65322068395081	11.414506835202948	True	Road	254.11995	254.11995	0	206.95636	206.95636	0	959801.1	0.07745958	0.9252293	1.2278914
2040-01-01	2920006508000	58.662184216290086	11.413586160738886	True	Road	148.47984	148.47984	0	206.95636	206.95636	0	560802.5	0.07745958	0.9252293	0.7174452
2040-01-01	2910006508000	58.66170322231478	11.396383009930108	True	Road	71.02636	71.02636	0	206.95636	206.95636	0	268263.78	0.07745958	0.9252293	0.34319487
2040-01-01	2910006509000	58.67066656451837	11.395457379718554	True	Road	219.47888	219.47888	0	206.95636	206.95636	0	828963.2	0.07745958	0.9252293	1.060508
2040-01-01	2910006510000	58.67962988503289	11.394531186279735	True	Road	207.73708	207.73708	0	206.95636	206.95636	0	784614.8	0.07745958	0.9252293	1.0037724
2040-01-01	2910006511000	58.68859318385253	11.39360442913541	True	Road	252.97774	252.97774	0	206.95636	206.95636	0	955487.06	0.07745958	0.9252293	1.2223724
2040-01-01	2900006511000	58.688109385427815	11.376388647580677	True	Road	12.114643	12.114643	0	206.95636	206.95636	0	45756.535	0.07745958	0.9252293	0.05853719
2040-01-01	2900006512000	58.697072492948216	11.375456923101748	True	Road	140.4994	140.4994	0	206.95636	206.95636	0	530660.75	0.07745958	0.9252293	0.6788842
2040-01-01	4440006339000	57.19074776755182	14.073394571710361	True	Road	703.46045	703.46045	0	970.4768	970.4768	0	2914272.5	0.07745958	0.92592704	0.72486067
2040-01-01	6710006582000	59.34203429004774	18.006912279831	True	Road	771.19696	771.19696	0	711.4939	711.4939	0	2985935.5	0.07745958	0.9893794	1.0839123
2040-01-01	4440006336000	57.16380159319474	14.074068662837346	True	Road	13.10812	13.10812	0	742.5069	742.5069	0	49508.92	0.07745958	0.9029238	0.01765387
2040-01-01	6680006576000	59.28942963127746	17.949573423379604	True	Road	837.78253	837.78253	0	1439.551	1439.551	0	3164267.5	0.07745958	0.66983664	0.58197486
2040-01-01	6680006575000	59.28046128176933	17.948797095777937	True	Road	247.435	247.435	0	1439.551	1439.551	0	934551.06	0.07745958	0.66983664	0.17188345
2040-01-01	3810006137000	55.36487494099939	13.12251663919744	True	Road	32.996323	32.996323	0	3162.0554	3162.0554	0	124625.875	0.07745958	0.9971455	0.010435087
2040-01-01	5000006489000	58.54150353056362	14.999999999999998	True	Road	230.6314	230.6314	0	420.49963	420.49963	0	871086.44	0.07745958	0.9506648	0.5484699
2040-01-01	4210006270000	56.5676488335699	13.714371878760135	True	Road	901.4264	901.4264	0	917.34894	917.34894	0	3404650	0.07745958	0.871315	0.9826429
2040-01-01	4210006271000	56.57663067890061	13.714067088363276	True	Road	915.0092	915.0092	0	917.34894	917.34894	0	3455951.8	0.07745958	0.871315	0.99744946
2040-01-01	4210006272000	56.585612510098294	13.713762121883086	True	Road	516.3327	516.3327	0	917.34894	917.34894	0	1950167.1	0.07745958	0.871315	0.5628531
2040-01-01	4220006272000	56.58577977928139	13.730039059543193	True	Road	650.0967	650.0967	0	917.34894	917.34894	0	2455388	0.07745958	0.871315	0.7086689
2040-01-01	4220006273000	56.594761653081044	13.729737775777968	True	Road	1008.7112	1008.7112	0	917.34894	917.34894	0	3809860	0.07745958	0.871315	1.0995938
2040-01-01	4220006274000	56.60374351277638	13.729436317877454	True	Road	272.1146	272.1146	0	917.34894	917.34894	0	1027765.44	0.07745958	0.871315	0.29663152
2040-01-01	4230006274000	56.60390876443894	13.745721149916966	True	Road	769.44336	769.44336	0	917.34894	917.34894	0	2906155.8	0.07745958	0.871315	0.8387685
2040-01-01	4230006275000	56.6128906660962	13.745423381278641	True	Road	500.68964	500.68964	0	917.34894	917.34894	0	1891083.8	0.07745958	0.871315	0.5458006
2040-01-01	4510006387000	57.62268465788333	14.179625276268071	True	Road	686.9923	680.4953	6.4970093	891.92554	883.4904	8.43512	2771648.5	0.07745958	0.9389621	0.77023506
2040-01-01	3630006219000	56.096449373763065	12.797662126762235	True	Road	329.92856	314.6697	15.25885	222.23058	211.95264	10.277939	1300202.1	0.07745958	0.96224636	1.4846227
2040-01-01	3620006219000	56.09616176051685	12.781600188771979	True	Road	332.85315	322.46832	10.384827	237.57442	230.16223	7.4121857	1227827.5	0.07745958	0.94864833	1.401048
2040-01-01	6670006589000	59.4064144171642	17.942119302202133	True	Road	851.997	802.8941	49.102905	673.7383	634.90894	38.829346	2981452	0.07745958	0.6767356	1.2645816
2040-01-01	6680006589000	59.40601647190825	17.959709583129566	True	Road	175.29323	161.22292	14.0703125	677.64325	623.2507	54.39258	608932.56	0.07745958	0.6975934	0.2586807
2040-01-01	6680006588000	59.39704836577032	17.958926973050957	True	Road	633.5046	564.9652	68.53937	657.7588	586.59534	71.16345	2031584.4	0.07745958	0.7058767	0.963126
2040-01-01	3390006327000	57.05823849779103	12.345165867721319	True	Road	500.27768	479.50812	20.769562	403.21298	386.47314	16.739838	1875143	0.07745958	0.9123546	1.2407281
2040-01-01	3800006399000	57.71711376477568	12.985541887110204	True	Road	233.0423	233.0423	0	418.7327	418.7327	0	880192.3	0.07745958	0.78247064	0.5565419
2040-01-01	6580006625000	59.732778672802624	17.810597961050608	True	Road	222.48775	222.48775	0	723.2226	723.2226	0	840328.56	0.07745958	0.9445057	0.30763385
2040-01-01	5700006503000	58.661585931925906	16.206624627750724	True	Road	370.73303	360.49316	10.239868	675.26086	656.60974	18.651123	1361566.9	0.07745958	0.95601016	0.54902196
2040-01-01	5700006504000	58.67056505236697	16.20693474305622	True	Road	441.5093	429.31454	12.194763	675.26086	656.60974	18.651123	1621502.1	0.07745958	0.95601016	0.6538352
2040-01-01	5710006504000	58.67040230880475	16.224172160867326	True	Road	650.64545	632.6742	17.971252	675.26086	656.60974	18.651123	2389582.5	0.07745958	0.95601016	0.9635468
2040-01-01	5720006504000	58.670237258071545	16.241409386951695	True	Road	743.1628	722.63617	20.526611	675.26086	656.60974	18.651123	2729365.2	0.07745958	0.95601016	1.1005566
2040-01-01	5730006504000	58.670069900219964	16.258646418613484	True	Road	792.22015	770.33856	21.881592	675.26086	656.60974	18.651123	2909534.5	0.07745958	0.95601016	1.1732061
2040-01-01	5740006504000	58.66990023530358	16.275883253157033	True	Road	594.0747	577.666	16.408691	675.26086	656.60974	18.651123	2181819	0.07745958	0.95601016	0.8797707
2040-01-01	5750006504000	58.66972826337645	16.29311988788687	True	Road	652.2296	634.21466	18.014954	675.26086	656.60974	18.651123	2395400.8	0.07745958	0.95601016	0.96589285
2040-01-01	5750006505000	58.67870707642056	16.29345233597015	True	Road	99.89763	97.13839	2.7592392	675.26086	656.60974	18.651123	366887.44	0.07745958	0.95601016	0.14793931
2040-01-01	5760006505000	58.67853273635781	16.31069319643232	True	Road	768.80804	747.5731	21.234924	675.26086	656.60974	18.651123	2823550.8	0.07745958	0.95601016	1.1385349
2040-01-01	5770006505000	58.678356088585765	16.327933851515727	True	Road	606.0206	597.68445	8.336182	677.9459	668.62036	9.325562	2268724	0.07745958	0.9485438	0.893907
2040-01-01	5770006506000	58.68733476461095	16.328275363982904	True	Road	381.60312	376.35394	5.249176	677.9459	668.62036	9.325562	1435666.9	0.07745958	0.9485438	0.56288135
2040-01-01	3400006326000	57.04961273498467	12.362272334361403	True	Road	466.95016	446.40994	20.540222	393.39874	376.0939	17.30484	1713803.1	0.07745958	0.91303605	1.186964
2040-01-01	4500006402000	57.75729794522204	14.159772512773866	True	Road	582.9723	582.9723	0	1589.8994	1589.8994	0	1294490.8	0.07745958	0.7860564	0.36667243
2040-01-01	4430006403000	57.765444654055585	14.041920655619249	True	Road	258.88763	258.88763	0	502.11957	502.11957	0	977809.44	0.07745958	0.8323446	0.5155896
2040-01-01	4430006404000	57.77442577995915	14.041682856501508	True	Road	54.45781	54.45781	0	502.11957	502.11957	0	205685.23	0.07745958	0.8323446	0.10845586
2040-01-01	4440006404000	57.77455175365655	14.058492817805455	True	Road	263.77744	263.77744	0	502.11957	502.11957	0	996278.06	0.07745958	0.8323446	0.5253279
2040-01-01	4440006403000	57.765570584230296	14.058726447173754	True	Road	244.58205	244.58205	0	502.11957	502.11957	0	923777.8	0.07745958	0.8323446	0.4870992
2040-01-01	4450006403000	57.7656942862592	14.075532377710813	True	Road	652.55975	652.55975	0	502.11957	502.11957	0	2464695.2	0.07745958	0.8323446	1.2996103
2040-01-01	4460006403000	57.76581576010445	14.092338444750917	True	Road	130.26201	130.26201	0	502.11957	502.11957	0	491994.97	0.07745958	0.8323446	0.25942427
2040-01-01	3970006238000	56.275622332788	13.336560343270316	True	Road	392.2376	392.2376	0	970.31464	970.31464	0	1481468.1	0.07745958	0.8984897	0.40423754
2040-01-01	6650006599000	59.496887461200316	17.91465067383194	True	Road	329.03894	329.03894	0	446.74997	446.74997	0	1242765.5	0.07745958	0.91611195	0.736517
2040-01-01	6650006600000	59.50585578511798	17.915424654859454	True	Road	241.04358	241.04358	0	446.74997	446.74997	0	910410.8	0.07745958	0.91611195	0.5395492
2040-01-01	4000006378000	57.53345452384162	13.329782225344774	True	Road	291.56503	291.56503	0	282.9759	282.9759	0	1196449.5	0.07745958	0.88889986	1.030353
2040-01-01	4000006377000	57.52447561410969	13.33019280589285	True	Road	271.69522	271.69522	0	247.72862	247.72862	0	1026183.06	0.07745958	0.87932026	1.0967454
2040-01-01	4000006376000	57.51549668964185	13.330603143766178	True	Road	81.41966	81.41966	0	247.72862	247.72862	0	307519.16	0.07745958	0.87932026	0.32866475
2040-01-01	3820006137000	55.36511615265302	13.138284456312745	True	Road	196.20088	196.20088	0	642.38446	642.38446	0	741043.2	0.07745958	0.9822131	0.30542594
2040-01-01	4480006331000	57.11936070323963	14.141238647303782	True	Road	937.0991	937.0991	0	1016.0021	1016.0021	0	3539386	0.07745958	0.8397306	0.9223398
2040-01-01	4490006331000	57.11947268644984	14.157751239647528	True	Road	82.168304	82.168304	0	1016.0021	1016.0021	0	310346.4	0.07745958	0.8397306	0.08087415
2040-01-01	3310006357000	57.324550907285285	12.193065629838596	True	Road	675.2895	626.32794	48.961548	676.64984	627.58966	49.06018	2786688.8	0.07745958	0.9396727	0.99798954
2040-01-01	3310006356000	57.315578661364455	12.193749952315327	True	Road	746.9942	692.83374	54.16046	676.64984	627.58966	49.06018	1803731.9	0.07745958	0.9396727	1.1039598
2040-01-01	6160006870000	61.94474279960195	17.21100356999639	True	Road	628.4609	628.4609	0	968.8086	968.8086	0	2373672.2	0.07745958	0.7404315	0.6486946
2040-01-01	6170006870000	61.944435861883804	17.230046897948622	True	Road	640.05646	640.05646	0	968.8086	968.8086	0	2417468.5	0.07745958	0.7404315	0.6606635
2040-01-01	6170006871000	61.95340570662002	17.23070154176596	True	Road	942.04346	942.04346	0	968.8086	968.8086	0	3558061.2	0.07745958	0.7404315	0.9723731
2040-01-01	6170006872000	61.96237553559972	17.231356624501295	True	Road	965.1866	965.1866	0	968.8086	968.8086	0	3645472	0.07745958	0.7404315	0.99626136
2040-01-01	6170006873000	61.97134534882155	17.232012146573048	True	Road	469.38458	469.38458	0	637.1439	637.1439	0	2002731.6	0.07745958	0.8518518	0.736701
2040-01-01	3810006138000	55.3738559862656	13.122091249041821	True	Road	293.8547	293.78186	0.07284546	451.43512	451.3232	0.11190796	1260345.6	0.07745958	0.96929187	0.6509345
2040-01-01	3770006142000	55.4087931946525	13.057247014794141	True	Road	87.9382	82.38494	5.553261	333.99152	312.9001	21.09143	311165	0.07745958	0.9436715	0.26329473
2040-01-01	3770006141000	55.399812540193395	13.057687661630407	True	Road	385.43866	361.09836	24.340302	333.99152	312.9001	21.09143	1363855.6	0.07745958	0.9436715	1.1540372
2040-01-01	3770006140000	55.39083187012034	13.058128061085343	True	Road	297.09137	278.33017	18.7612	333.99152	312.9001	21.09143	1051243	0.07745958	0.9436715	0.8895177
2040-01-01	3780006140000	55.391081462326284	13.073905618054727	True	Road	55.60372	52.09237	3.5113525	333.99152	312.9001	21.09143	196751.02	0.07745958	0.9436715	0.16648243
2040-01-01	3780006139000	55.38210069346149	13.074342199525782	True	Road	322.92044	302.52814	20.392303	333.99152	312.9001	21.09143	1142637.9	0.07745958	0.9436715	0.96685225
2040-01-01	3750006164000	55.60585428941628	13.01576284803162	True	Road	65.25928	65.25928	0	186.17972	186.17972	0	246481.78	0.07745958	0.8969442	0.35051763
2040-01-01	3760006164000	55.60610999113735	13.031626202428859	True	Road	158.98213	158.98213	0	186.17972	186.17972	0	600469.4	0.07745958	0.8969442	0.85391754
2040-01-01	3760006165000	55.6150902015988	13.031176191932698	True	Road	63.521557	63.521557	0	186.17972	186.17972	0	239918.48	0.07745958	0.8969442	0.34118408
2040-01-01	3770006165000	55.61534393721943	13.047043421268691	True	Road	68.8991	68.8991	0	186.17972	186.17972	0	260229.27	0.07745958	0.8969442	0.37006772
2040-01-01	3210006395000	57.66162060860992	11.999368265349913	True	Road	368.05994	342.66235	25.397583	596.2203	555.07874	41.14154	832334.56	0.07745958	0.948265	0.6173221
2040-01-01	3210006396000	57.67059081433799	11.998626779996457	True	Road	386.35016	305.82632	80.523834	394.79105	312.50797	82.28308	1121147.8	0.07745958	0.98762697	0.97861934
2040-01-01	2870006515000	58.72249444356353	11.32096153667126	True	Road	206.65987	206.65987	0	548.609	548.609	0	777396.75	0.07745958	0.88522863	0.3766979
2040-01-01	2880006515000	58.722985825318766	11.338193232483592	True	Road	578.9612	578.9612	0	548.609	548.609	0	2177890.8	0.07745958	0.88522863	1.0553257
2040-01-01	2880006514000	58.71402312532124	11.339135481229178	True	Road	354.33524	354.33524	0	546.6033	546.6033	0	1335975.2	0.07745958	0.91194725	0.6482494
2040-01-01	5980006514000	58.754907664767174	16.693855572397467	True	Road	453.58896	453.58896	0	455.00806	455.00806	0	1713189	0.07745958	0.9841713	0.9968811
2040-01-01	5970006514000	58.755133472831616	16.6765799167317	True	Road	467.285	467.285	0	455.00806	455.00806	0	1764918.6	0.07745958	0.9841713	1.0269818
2040-01-01	5960006514000	58.75535696723463	16.659303997076375	True	Road	428.2863	428.2863	0	455.00806	455.00806	0	1617621.9	0.07745958	0.9841713	0.94127184
2040-01-01	5950006514000	58.75557814790451	16.642027816144804	True	Road	198.03893	198.03893	0	455.00806	455.00806	0	747985.9	0.07745958	0.9841713	0.43524268
2040-01-01	5950006513000	58.7466008425817	16.64160452186736	True	Road	296.6833	296.6833	0	455.00806	455.00806	0	1120562.1	0.07745958	0.9841713	0.65203965
2040-01-01	5940006513000	58.74681963254607	16.624332531223867	True	Road	266.00647	266.00647	0	455.00806	455.00806	0	1004696.75	0.07745958	0.9841713	0.5846192
2040-01-01	5940006514000	58.75579701477036	16.624751376650543	True	Road	193.95358	193.95358	0	455.00806	455.00806	0	732555.6	0.07745958	0.9841713	0.42626405
2040-01-01	5930006514000	58.75601356776198	16.607474681307345	True	Road	94.668465	94.668465	0	455.00806	455.00806	0	357559.4	0.07745958	0.9841713	0.20805888
2040-01-01	3740006150000	55.4798743417218	13.006274288494893	True	Road	1092.947	1092.947	0	632.98785	632.98785	0	4032665.8	0.07745958	0.8996525	1.7266477
2040-01-01	3740006151000	55.48885460078306	13.005820629132034	True	Road	526.80273	526.80273	0	528.3888	528.3888	0	1989714.4	0.07745958	0.9497925	0.9969983
2040-01-01	3740006152000	55.49783484411243	13.005366714426318	True	Road	527.5376	527.5376	0	528.3888	528.3888	0	1992490	0.07745958	0.9497925	0.9983891
2040-01-01	3740006153000	55.506815071709525	13.004912544181298	True	Road	580.43024	580.43024	0	528.3888	528.3888	0	2192263.2	0.07745958	0.9497925	1.0984908
2040-01-01	3740006154000	55.51579528357403	13.004458118200343	True	Road	513.11957	513.11957	0	528.3888	528.3888	0	1938033.5	0.07745958	0.9497925	0.97110224
2040-01-01	3740006155000	55.52477547970561	13.004003436286618	True	Road	498.7667	498.7667	0	528.3888	528.3888	0	1883823.2	0.07745958	0.9497925	0.9439388
2040-01-01	3740006156000	55.533755660103935	13.003548498243092	True	Road	419.94067	419.94067	0	376.97156	376.97156	0	1175857.5	0.07745958	0.9649873	1.1139851
2040-01-01	4990006511000	58.739087667062485	14.98272476848699	True	Road	722.5877	722.5877	0	494.36377	494.36377	0	2729187	0.07745958	0.70119333	1.4616518
2040-01-01	4990006510000	58.73010665024673	14.982729219549324	True	Road	1007.388	1007.388	0	494.36377	494.36377	0	3804867	0.07745958	0.70119333	2.0377464
2040-01-01	4990006509000	58.7211256208257	14.98273366789522	True	Road	431.5643	431.5643	0	494.36377	494.36377	0	1630002.4	0.07745958	0.70119333	0.8729691
2040-01-01	4980006509000	58.72112215119237	14.965467338504558	True	Road	689.502	689.502	0	494.36377	494.36377	0	2604223.8	0.07745958	0.70119333	1.394726
2040-01-01	4980006508000	58.71214111038277	14.96547622976576	True	Road	1186.076	1186.076	0	494.36377	494.36377	0	4479765	0.07745958	0.70119333	2.3991969
2040-01-01	4980006507000	58.70316005696312	14.965485115603308	True	Road	157.44887	157.44887	0	494.36377	494.36377	0	594678.5	0.07745958	0.70119333	0.31848788
2040-01-01	4970006507000	58.70315427830385	14.948227680178734	True	Road	797.1195	797.1195	0	494.36377	494.36377	0	3010690.8	0.07745958	0.70119333	1.6124148
2040-01-01	4970006506000	58.69417321430132	14.948241000800781	True	Road	400.3491	400.3491	0	494.36377	494.36377	0	1512103.6	0.07745958	0.70119333	0.8098269
2040-01-01	4980006506000	58.69417899093132	14.965493996021848	True	Road	717.70966	717.70966	0	494.36377	494.36377	0	2710762.8	0.07745958	0.70119333	1.4517845
2040-01-01	4980006505000	58.68519791228533	14.965502871025986	True	Road	515.9125	515.9125	0	494.36377	494.36377	0	1948582.2	0.07745958	0.70119333	1.0435888
2040-01-01	4970006505000	58.68519213768359	14.94825431330122	True	Road	391.43686	391.43686	0	494.36377	494.36377	0	1478442.6	0.07745958	0.70119333	0.79179925
2040-01-01	4970006504000	58.676211048448465	14.948267617686977	True	Road	1095.5667	1095.5667	0	494.36377	494.36377	0	4137914.2	0.07745958	0.70119333	2.2161143
2040-01-01	4980006503000	58.66723571714235	14.965520604809488	True	Road	1010.7816	1010.7816	0	494.36377	494.36377	0	3817684.8	0.07745958	0.70119333	2.044611
2040-01-01	4980006502000	58.65825460064126	14.965529463598054	True	Road	378.55734	378.55734	0	494.36377	494.36377	0	1429797	0.07745958	0.70119333	0.76574653
2040-01-01	4970006502000	58.65824883211803	14.948294202142083	True	Road	619.8194	619.8194	0	494.36377	494.36377	0	2341034.8	0.07745958	0.70119333	1.2537719
2040-01-01	4970006501000	58.64926770501854	14.948307482225209	True	Road	1051.4866	1051.4866	0	494.36377	494.36377	0	3971425.8	0.07745958	0.70119333	2.126949
2040-01-01	4970006500000	58.64028656529347	14.948320754221236	True	Road	1166.7908	1166.7908	0	494.36377	494.36377	0	4406925.5	0.07745958	0.70119333	2.3601866
2040-01-01	4970006499000	58.63130541294073	14.948334018137045	True	Road	966.97906	966.97906	0	494.36377	494.36377	0	3652244	0.07745958	0.70119333	1.9560071
2040-01-01	6150006866000	61.90916665377437	17.189390173032848	True	Road	1371.8064	1371.8064	0	1259.8972	1259.8972	0	5181266.5	0.07745958	0.82155097	1.088824
2040-01-01	6160006866000	61.9088628027148	17.208411654832027	True	Road	192.01988	192.01988	0	1259.8972	1259.8972	0	725252.6	0.07745958	0.82155097	0.15240917
2040-01-01	6160006867000	61.91783282546365	17.20905898291058	True	Road	1226.4706	1226.4706	0	1259.8972	1259.8972	0	4632338.5	0.07745958	0.82155097	0.9734687
2040-01-01	4520006403000	57.76649780928509	14.193177574687725	True	Road	351.8368	351.8368	0	2595.5066	2595.5066	0	1328872	0.07745958	0.827256	0.13555612
2040-01-01	3990006379000	57.54221134320262	13.312673345231836	True	Road	348.4799	348.4799	0	357.50934	357.50934	0	1441324.9	0.07745958	0.8500314	0.9747434
2040-01-01	3990006380000	57.55119014701727	13.312258174827242	True	Road	130.88518	130.88518	0	396.79553	396.79553	0	494348.28	0.07745958	0.8015833	0.32985547
2040-01-01	3980006380000	57.550965786756464	13.295556259924032	True	Road	391.32016	391.32016	0	396.79553	396.79553	0	1478001.4	0.07745958	0.8015833	0.98620105
2040-01-01	3970006380000	57.550739218384386	13.278854593143473	True	Road	350.50003	350.50003	0	396.79553	396.79553	0	1323825.1	0.07745958	0.8015833	0.88332653
2040-01-01	3970006381000	57.55971785218096	13.278430964978206	True	Road	133.79369	133.79369	0	396.79553	396.79553	0	505333.62	0.07745958	0.8015833	0.33718547
2040-01-01	3960006381000	57.55948899700467	13.261725443021025	True	Road	464.21304	464.21304	0	396.79553	396.79553	0	1753314.9	0.07745958	0.8015833	1.169905
2040-01-01	3950006381000	57.559257933095914	13.245020174243448	True	Road	346.4995	346.4995	0	396.79553	396.79553	0	1308715.4	0.07745958	0.8015833	0.8732445
2040-01-01	3950006382000	57.56823639368384	13.244588079231741	True	Road	49.370678	49.370678	0	396.79553	396.79553	0	186471.16	0.07745958	0.8015833	0.124423474
2040-01-01	3940006382000	57.56800304079327	13.227878958327162	True	Road	516.88055	516.88055	0	396.79553	396.79553	0	1952238.1	0.07745958	0.8015833	1.3026371
2040-01-01	3930006382000	57.56776747855151	13.211170095666413	True	Road	108.96014	108.96014	0	396.79553	396.79553	0	411538.25	0.07745958	0.8015833	0.2746002
2040-01-01	3930006383000	57.576745762736124	13.210729524728999	True	Road	265.45844	265.45844	0	396.79553	396.79553	0	1002626.2	0.07745958	0.8015833	0.6690056
2040-01-01	2940006501000	58.60039179755458	11.454365725145552	True	Road	480.22794	480.22794	0	470.1044	470.1044	0	1813802.2	0.07745958	0.883703	1.0215347
2040-01-01	2940006500000	58.591427780882384	11.455273741844454	True	Road	407.70468	407.70468	0	470.1044	470.1044	0	1539884.6	0.07745958	0.883703	0.8672641
2040-01-01	2930006500000	58.590952712155115	11.43810455089343	True	Road	95.82449	95.82449	0	470.1044	470.1044	0	361925.34	0.07745958	0.883703	0.20383662
2040-01-01	2930006499000	58.58198884027416	11.439016389337045	True	Road	469.95074	469.95074	0	470.1044	470.1044	0	1774985.6	0.07745958	0.883703	0.9996731
2040-01-01	2930006498000	58.57302494693233	11.439927674575555	True	Road	499.26346	499.26346	0	470.1044	470.1044	0	1885698.5	0.07745958	0.883703	1.0620267
2040-01-01	2930006497000	58.56406103213507	11.44083840707685	True	Road	25.455523	25.455523	0	470.1044	470.1044	0	96144.516	0.07745958	0.883703	0.05414866
2040-01-01	6080006802000	61.337050483896974	17.018471448410363	True	Road	138.49248	138.49248	0	493.72968	493.72968	0	523080.7	0.07745958	0.71566594	0.28050265
2040-01-01	6080006803000	61.34602236041212	17.019049183889944	True	Road	114.17359	114.17359	0	493.72968	493.72968	0	431229.2	0.07745958	0.71566594	0.23124717
2040-01-01	6070006803000	61.3462986328357	17.000367792783788	True	Road	417.20224	417.20224	0	493.72968	493.72968	0	1575756.5	0.07745958	0.71566594	0.84500134
2040-01-01	6070006804000	61.355270596576375	17.000940568110057	True	Road	518.0581	518.0581	0	493.72968	493.72968	0	1956685.1	0.07745958	0.71566594	1.0492748
2040-01-01	6070006805000	61.36424254525175	17.001513720444088	True	Road	581.2355	581.2355	0	493.72968	493.72968	0	2195303.5	0.07745958	0.71566594	1.1772342
2040-01-01	6060006806000	61.37348848926628	16.983389449852265	True	Road	571.709	571.709	0	493.72968	493.72968	0	2159322.5	0.07745958	0.71566594	1.1579393
2040-01-01	6060006807000	61.38246050938347	16.983958006058778	True	Road	438.9465	438.9465	0	493.72968	493.72968	0	1657883.9	0.07745958	0.71566594	0.8890422
2040-01-01	6060006808000	61.391432514491925	16.98452693681204	True	Road	514.7378	514.7378	0	493.72968	493.72968	0	1944144.5	0.07745958	0.71566594	1.0425498
2040-01-01	6060006809000	61.40040450459123	16.98509624246184	True	Road	542.598	542.598	0	493.72968	493.72968	0	2049371.2	0.07745958	0.71566594	1.0989779
2040-01-01	6060006810000	61.40937647968081	16.985665923358514	True	Road	527.1854	527.1854	0	493.72968	493.72968	0	1991159	0.07745958	0.71566594	1.0677613
2040-01-01	6050006811000	61.41862038451717	16.967511012414512	True	Road	445.06415	445.06415	0	493.72968	493.72968	0	1680989.9	0.07745958	0.71566594	0.9014329
2040-01-01	6050006812000	61.42759243049792	16.96807607568563	True	Road	321.79437	321.79437	0	493.72968	493.72968	0	1215404.8	0.07745958	0.71566594	0.65176225
2040-01-01	6060006812000	61.42732038482908	16.986806412295707	True	Road	219.28072	219.28072	0	493.72968	493.72968	0	828214.75	0.07745958	0.71566594	0.44413114
2040-01-01	6060006813000	61.43629231488675	16.98737722103899	True	Road	474.45575	474.45575	0	493.72968	493.72968	0	1792000.9	0.07745958	0.71566594	0.9609626
2040-01-01	6060006814000	61.44526422993275	16.987948406434665	True	Road	531.3233	531.3233	0	493.72968	493.72968	0	2006787.2	0.07745958	0.71566594	1.0761421
2040-01-01	6060006815000	61.454236129966674	16.988519968835156	True	Road	271.80978	271.80978	0	493.72968	493.72968	0	1026614.8	0.07745958	0.71566594	0.55052346
2040-01-01	6050006815000	61.454508478718914	16.969773503488852	True	Road	242.55261	242.55261	0	493.72968	493.72968	0	916111.7	0.07745958	0.71566594	0.491266
2040-01-01	6050006816000	61.46348046488406	16.970340059917174	True	Road	160.68437	160.68437	0	493.72968	493.72968	0	606898.56	0.07745958	0.71566594	0.3254501
2040-01-01	6060006816000	61.46320801498796	16.989091908593448	True	Road	347.64868	347.64868	0	493.72968	493.72968	0	1313055.4	0.07745958	0.71566594	0.70412755
2040-01-01	6060006817000	61.472179884996116	16.98966422606288	True	Road	81.74104	81.74104	0	493.72968	493.72968	0	308732.72	0.07745958	0.71566594	0.1655583
