scenario_name	year	co2_ton_per_y	icev_co2_ton_per_y	bev_co2_ton_per_y	all_total_€_per_y	icev_total_€_per_y	icev_vehicles_€_per_y	icev_interest_€_per_y	icev_fuel_€_per_y	icev_driver_€_per_y	icev_co2t_€_per_y	icev_co2i_€_per_y	icev_roadnpoltax_€_per_y	icev_fossil_fuel_liter_per_y	icev_renewable_fuel_liter_per_y	bev_total_€_per_y	bev_vehicles_€_per_y	bev_batteries_€_per_y	bev_pickup_€_per_y	bev_interest_€_per_y	bev_electricity_€_per_y	bev_infrastructure_€_per_y	bev_driver_€_per_y	bev_co2t_€_per_y	bev_co2i_€_per_y	bev_roadnpoltax_€_per_y	bat_kWhWear_per_y	bat_kWhWear_per_kWh	icev_km_per_y	bev_km_per_y	bev_km_ratio	icev_tonkm_per_y	bev_tonkm_per_y	bev_tonkm_ratio	ers_km	Depot_€_per_y	Depot_kWh	Depot_kWh_ratio	Depot_€_per_kWh	Destination_€_per_y	Destination_kWh	Destination_kWh_ratio	Destination_€_per_kWh	Road_€_per_y	Road_kWh	Road_kWh_ratio	Road_€_per_kWh	RestStop_€_per_y	RestStop_kWh	RestStop_kWh_ratio	RestStop_€_per_kWh	MGV16_icev_ratio	MGV16_Depot_kWh	MGV16_Depot_ratio	MGV16_Destination_kWh	MGV16_Destination_ratio	MGV16_Road_kWh	MGV16_Road_ratio	MGV16_RestStop_kWh	MGV16_RestStop_ratio	MGV24_icev_ratio	MGV24_Depot_kWh	MGV24_Depot_ratio	MGV24_Destination_kWh	MGV24_Destination_ratio	MGV24_Road_kWh	MGV24_Road_ratio	MGV24_RestStop_kWh	MGV24_RestStop_ratio	HGV40_icev_ratio	HGV40_Depot_kWh	HGV40_Depot_ratio	HGV40_Destination_kWh	HGV40_Destination_ratio	HGV40_Road_kWh	HGV40_Road_ratio	HGV40_RestStop_kWh	HGV40_RestStop_ratio	HGV60_icev_ratio	HGV60_Depot_kWh	HGV60_Depot_ratio	HGV60_Destination_kWh	HGV60_Destination_ratio	HGV60_Road_kWh	HGV60_Road_ratio	HGV60_RestStop_kWh	HGV60_RestStop_ratio	NA_Diesel_km_ratio	NA_Diesel_routes_ratio	Depot_km_ratio	Depot_routes_ratio	Ers_km_ratio	Ers_routes_ratio	DepotAndErsPropulsion_km_ratio	DepotAndErsPropulsion_routes_ratio	DepotAndErsCharging_km_ratio	DepotAndErsCharging_routes_ratio	AllPlannedStops_km_ratio	AllPlannedStops_routes_ratio	AllPlannedStopsAndErs_km_ratio	AllPlannedStopsAndErs_routes_ratio	AllPlannedAndExtraChargingStops_km_ratio	AllPlannedAndExtraChargingStops_routes_ratio	PublicStaticCharging_km_ratio	PublicStaticCharging_routes_ratio	
Q8_ExpectedScenario_triple-renewables_forced_ers_2000	Y2040	472005.16	76704.15	395301	1.0481741E+10	2.2735293E+09	548862800	129451864	549326300	1.03054835E+09	15340856	10738574	170710600	0	319354140	8.2082115E+09	1.7873216E+09	142044600	80732650	651448260	674654000	361224770	4.431747E+09	79060060	46153784	633360300	2318793	27.850397	1.1823616E+09	6.7661865E+09	0.8512481	1.6359169E+10	8.847747E+10	0.8439556	719.1972	138946700	2.6520548E+09	0.387937	0.052392095	42288256	335127900	0.04902181	0.12618542	124693470	3.001947E+09	0.4391185	0.041537534	55296344	847172600	0.12392264	0.06527164	0.21001069	181097540	0.5463896	13899536	0.04193631	117177950	0.35353774	19268938	0.058136337	0.15244268	89061704	0.5181856	5861739	0.03410522	56039684	0.32605436	20909080	0.12165481	0.06313643	680943600	0.3002	46417790	0.020463692	1.2249271E+09	0.54001987	316011500	0.13931644	0.18238688	1.7009565E+09	0.41847196	268948770	0.06616719	1.6037962E+09	0.39456844	490982940	0.12079239	0	0	0	0	0.15009023	0.1574459	0	0	0.58952445	0.5532106	0	0	0.26038527	0.28934348	0	0	0	0
Q8_ExpectedScenario_triple-renewables_forced_ers_2000	Y2045	326623.3	41501.74	285121.56	1.1029185E+10	1.6772283E+09	418423140	97786410	365288000	787432060	8300352.5	6225264	137711980	0	223306660	9.351956E+09	2.062856E+09	118168070	82557304	718686900	736321900	378470560	5.197868E+09	57024116	36094356	701429200	2385076.8	27.637005	907098600	7.8052567E+09	0.8958836	1.0294896E+10	1.05452765E+11	0.9110574	719.39966	170139970	3.535945E+09	0.46740246	0.048117254	41431404	254740060	0.033673074	0.16264188	121395860	2.9964554E+09	0.3960895	0.040513154	45503332	777956700	0.10283499	0.05849083	0.2283958	195497700	0.57527536	13954650	0.041063227	113651260	0.33443245	16729646	0.049228985	0.09722274	115477730	0.6102318	5589561	0.029537538	51203590	0.27058083	16964956	0.089649804	0.04337865	836172600	0.34597424	41524492	0.017181147	1.233838E+09	0.510512	305328640	0.12633258	0.107802026	2.388796E+09	0.51714927	193671280	0.041927803	1.5977609E+09	0.3458985	438932900	0.09502438	0	0	0	0	0.063803546	0.08591812	0	0	0.7087498	0.66210294	0	0	0.22744666	0.25197893	0	0	0	0
Q8_ExpectedScenario_triple-renewables_forced_ers_2000	Y2050	232981.38	39863.41	193117.97	1.2020298E+10	2.0438079E+09	513699500	122384250	431222900	968528260	7972675.5	6378143	207618720	0	277199040	9.97649E+09	2.2341343E+09	97514780	81974100	756320500	762494000	377635300	5.627811E+09	38623360	26093780	721293000	2442649.2	26.914532	1.0900575E+09	8.5047726E+09	0.88639116	1.413133E+10	1.1366395E+11	0.8894221	720.52136	168769520	3.377527E+09	0.43418363	0.04996837	43865616	389696740	0.050095808	0.11256347	121858824	3.2108396E+09	0.41275582	0.037952323	43141340	800965570	0.10296472	0.053861666	0.17435688	225855570	0.5956195	14336031	0.03780655	121000460	0.31909877	18002342	0.04747523	0.12286746	110222584	0.5710206	5698946	0.029524038	55754710	0.28884363	21351090	0.110611744	0.04596857	864328200	0.3437099	43014100	0.017105043	1.3034345E+09	0.51832545	303926100	0.12085965	0.13636397	2.1771233E+09	0.46399733	326647500	0.06961644	1.7306468E+09	0.36884245	457685820	0.09754385	0	0	0	0	0.10730509	0.10080825	0	0	0.6615203	0.65041614	0	0	0.23117456	0.24877565	0	0	0	0
Q8_ExpectedScenario_dense-ers_forced_ers_2000	Y2020	5102772	5102772	0	9.570578E+09	9.570578E+09	2.4459668E+09	554803800	1.7272374E+09	3.822011E+09	1.0205494E+09	510274700	690893000	1.5627318E+09	82249320	0	0	0	0	0	0	0	0	0	0	0	0	0	5.567812E+09	0	0	7.0551495E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_dense-ers_forced_ers_2000	Y2025	4247131.5	3714067.2	533064.06	1.0234914E+10	7.658762E+09	1.9378063E+09	445693470	1.4383831E+09	3.0940613E+09	742809700	408547300	542526660	1.1297142E+09	125523900	2.576152E+09	552707840	195434480	0	250737490	210608700	117345170	1.1426985E+09	106612780	39864984	199340450	1726173.2	19.756147	4.3328353E+09	1.8435104E+09	0.29847914	5.702142E+10	2.0874613E+10	0.26798043	0	44474500	891866940	0.40306374	0.049866743	0	0	0	NaN	0	0	0	NaN	72870670	1.3208525E+09	0.5969363	0.055169426	0.8495362	35693880	0.6376494	0	0	0	0	20283402	0.3623506	0.5859466	40697800	0.55173653	0	0	0	0	33065308	0.44826353	0.525564	207030480	0.18932232	0	0	0	0	886503940	0.81067765	0.77823806	608444400	0.6149352	0	0	0	0	381000320	0.38506478	0	0	0	0	0	0	0	0	0.31474033	0.33835003	0	0	0.68525964	0.66165	0	0	0	0
Q8_ExpectedScenario_dense-ers_forced_ers_2000	Y2030	1905990.2	1224590.2	681400	1.0043718E+10	4.47253E+09	1.074991E+09	249578140	1.01396077E+09	1.8890922E+09	244918030	146950220	304784830	337244480	337244480	5.571188E+09	1.2134921E+09	201842560	24339458	482990430	482216800	338154880	2.691884E+09	136280350	63776280	443541150	2300991.2	32.750874	2.3659323E+09	4.306024E+09	0.6453915	3.1634125E+10	5.4369776E+10	0.632178	996.16846	75778210	1.2633956E+09	0.26388437	0.059979796	24246456	251837170	0.052601017	0.09627831	142307550	2.1070715E+09	0.44010225	0.067538075	95822664	1.165382E+09	0.24341236	0.08222425	0.4207353	99845144	0.44579852	10550845	0.04710846	83965520	0.3748976	29607708	0.13219543	0.41240972	58180372	0.5225269	2819465.2	0.025322052	35670640	0.32036352	14673786	0.13178754	0.20934403	288756480	0.16276768	43234492	0.024370631	957879200	0.539942	484170620	0.27291968	0.41841248	816611900	0.30489585	195232290	0.07289328	1.0295559E+09	0.3844021	636930400	0.23780873	0	0	0	0	0.21140547	0.23247647	0	0	0.31052446	0.32504565	0	0	0.47807005	0.44247788	0	0	0	0
Q8_ExpectedScenario_dense-ers_forced_ers_2000	Y2035	939641.44	398460.56	541180.9	1.0110565E+10	2.9426493E+09	709893200	164408910	692451700	1.2962043E+09	79692024	51799664	201094000	92262620	323611700	7.167917E+09	1.5157105E+09	157887620	36950320	582177900	611086340	465216900	3.6906266E+09	108236460	58282230	567684400	2162227	27.12499	1.564712E+09	5.6947005E+09	0.7844575	1.8736669E+10	7.621761E+10	0.8026769	1804.8776	102546150	1.9561573E+09	0.31930807	0.05242224	36580300	238985780	0.0390102	0.15306476	231681950	3.0621256E+09	0.49983782	0.0756605	94408480	868969800	0.14184394	0.10864414	0.37886265	94706600	0.37553886	12340753	0.04893463	124178480	0.49240333	20962714	0.083123185	0.19767366	78066380	0.49929482	2638312.8	0.016874049	58350936	0.3731993	17297652	0.110631846	0.12415488	409764960	0.20086528	30795564	0.015095872	1.2590588E+09	0.617186	340379650	0.16685285	0.22810268	1.3736175E+09	0.37350035	193211200	0.05253606	1.6205288E+09	0.440638	490329800	0.13332558	0	0	0	0	0.26365128	0.24010693	0	0	0.45613313	0.45199218	0	0	0.2802156	0.3079009	0	0	0	0
Q8_ExpectedScenario_dense-ers_forced_ers_2000	Y2040	565459.75	171702.64	393757.1	1.0540472E+10	2.284963E+09	551354000	130120440	536767330	1.0323764E+09	34340444	24038356	171720080	31622206	289620540	8.2555095E+09	1.7853307E+09	134356960	38311840	649337860	674401500	466112260	4.4289213E+09	78751144	46090256	632487550	2280330.2	27.363522	1.1869297E+09	6.759865E+09	0.8506405	1.6468901E+10	8.83684E+10	0.8429099	1816.01	136377940	2.6027594E+09	0.38125828	0.05239744	41106560	323643600	0.047408067	0.12701182	222565950	3.0007066E+09	0.43955052	0.074171185	66061796	899652030	0.13178313	0.07343039	0.20811161	178431340	0.53714806	13454887	0.040504467	120221830	0.3619147	20074720	0.06043275	0.1524824	88128000	0.51274294	5652805	0.032888934	56469804	0.32855043	21624996	0.12581772	0.0626433	667673700	0.29442146	46742184	0.020611718	1.19518E+09	0.52703387	358152220	0.15793298	0.18428947	1.6685276E+09	0.41147897	257793810	0.06357505	1.6288307E+09	0.40168923	499800200	0.123256736	0	0	0	0	0.13648312	0.14982283	0	0	0.5681599	0.53794134	0	0	0.29535702	0.31223583	0	0	0	0
Q8_ExpectedScenario_dense-ers_forced_ers_2000	Y2045	355713.4	71101.38	284612.03	1.1073317E+10	1.6788992E+09	417202050	97558320	361377920	788540600	14220278	10665219	137535490	9740881	213279580	9.394418E+09	2.0632017E+09	113426136	38997796	718027800	737378940	469970720	5.196506E+09	56922628	36092452	701390340	2358527.2	27.256586	903920960	7.807453E+09	0.8962367	1.0289512E+10	1.0545815E+11	0.9111039	1816.1086	167548940	3.474014E+09	0.4592336	0.04822921	40187844	256061780	0.03384908	0.1569459	214416700	3.0173105E+09	0.3988615	0.07106219	47817236	817421700	0.108055845	0.058497634	0.22533429	192387600	0.5639612	13510125	0.039603315	116993080	0.3429512	18245422	0.05348427	0.096843615	113932320	0.601852	5598744	0.029575588	52329576	0.27643308	17442244	0.09213935	0.04297243	825086300	0.34132606	42928790	0.01775901	1.2177029E+09	0.5037458	331578370	0.1371691	0.1081691	2.342605E+09	0.5073798	194023900	0.04202322	1.6302798E+09	0.35309878	450155620	0.09749823	0	0	0	0	0.058403328	0.08216134	0	0	0.6788564	0.6382899	0	0	0.2627403	0.27954873	0	0	0	0
Q8_ExpectedScenario_dense-ers_forced_ers_2000	Y2050	249384.86	56735.418	192649.44	1.2066013E+10	2.0532768E+09	515957570	122968904	432336960	970668100	11347068	9077663	208695500	5399924.5	273237060	1.0012737E+10	2.2327E+09	94305930	38622504	755206100	762665150	465037250	5.6256046E+09	38529868	26074574	720767360	2414317.2	26.458338	1.0943939E+09	8.500094E+09	0.8859351	1.4271409E+10	1.1352442E+11	0.8883265	1816.4841	166480900	3.3341673E+09	0.4289058	0.049931776	42830540	378883940	0.048739463	0.11304396	210001390	3.2225623E+09	0.414549	0.06516597	45724416	838045200	0.10780576	0.0545608	0.17385639	221907200	0.58483505	14404363	0.03796261	123476760	0.32542226	19647196	0.051780064	0.12306991	108620540	0.56274676	5586282	0.02894169	56916430	0.2948755	21895254	0.11343603	0.04578455	861220400	0.34243646	42381850	0.016851772	1.2944567E+09	0.51469886	316919870	0.12601294	0.13744545	2.1424227E+09	0.45717403	316511500	0.06754075	1.7477134E+09	0.37294656	479582620	0.10233869	0	0	0	0	0.102554016	0.09767091	0	0	0.6316515	0.62948805	0	0	0.2657945	0.272841	0	0	0	0
Q8_ExpectedScenario_rapid-static_forced_ers_2000	Y2020	5102757	5102757	0	9.570562E+09	9.570562E+09	2.4459487E+09	554801200	1.7272394E+09	3.8219999E+09	1.0205523E+09	510276160	690889800	1.5627432E+09	82249090	0	0	0	0	0	0	0	0	0	0	0	0	0	5.567839E+09	0	0	7.055167E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_rapid-static_forced_ers_2000	Y2025	3151441.2	2131153	1020288.2	9.637959E+09	4.3962245E+09	1.1188242E+09	256403570	825362560	1.7693955E+09	426231840	234427180	311306620	648240500	72026570	5.2417336E+09	1.1157386E+09	346051100	0	480787500	415770340	247712380	2.4316204E+09	204057970	79604936	398051970	3000162	33.29236	2.5102065E+09	3.6333665E+09	0.5914093	3.3802957E+10	4.409317E+10	0.5660509	0	112591320	2.259024E+09	0.5231743	0.049840696	45615196	451697400	0.104609996	0.10098618	0	0	0	NaN	89505870	1.6071972E+09	0.37221575	0.05569066	0.52078223	132091620	0.7482996	20580996	0.11659143	0	0	23849758	0.13510899	0.37705013	73663624	0.6598234	8036586	0.0719857	0	0	29941216	0.26819092	0.31810492	538962900	0.35020223	82997830	0.053929552	0	0	917043900	0.5958682	0.43698406	1.51431E+09	0.6079724	340082140	0.1365378	0	0	636362500	0.25548986	0	0	0	0	0	0	0	0	0.38200435	0.41090152	0	0	0.6179956	0.58909845	0	0	0	0
Q8_ExpectedScenario_rapid-static_forced_ers_2000	Y2030	1577786	709833.2	867952.8	9.617244E+09	2.4977528E+09	625814140	145787870	587743500	996438300	141966770	85179920	176668690	195484420	195484420	7.1194916E+09	1.4981412E+09	300726430	0	617549600	561259500	404338720	3.5638628E+09	173591520	78601150	546642240	3268092.2	47.195713	1.3757293E+09	5.290949E+09	0.793641	1.6726003E+10	6.927725E+10	0.805519	0	206142660	3.6738852E+09	0.62093973	0.05611026	81082340	541449600	0.091512814	0.14975047	0	0	0	NaN	117113720	1.701319E+09	0.28754753	0.06883701	0.27828974	205236060	0.73382396	28999098	0.10368661	0	0	45445104	0.1624895	0.14490937	112229250	0.7016531	13210963	0.082594454	0	0	34509550	0.21575245	0.11394298	1.0500707E+09	0.5191094	110410800	0.054582313	0	0	862349630	0.42630827	0.24703011	2.30635E+09	0.6676957	388828450	0.112567075	0	0	759015000	0.21973726	0	0	0	0	0	0	0	0	0.45006523	0.4804901	0	0	0.5499348	0.5195099	0	0	0	0
Q8_ExpectedScenario_rapid-static_forced_ers_2000	Y2035	808351.3	204523.42	603827.9	9.691732E+09	1.5305925E+09	359171460	83623704	355425340	691470700	40904650	26588018	103218530	47357220	166105170	8.1611397E+09	1.711196E+09	183548880	80831090	655280000	671319360	470616200	4.2675528E+09	120766550	65237784	635431800	2375184.5	29.299957	786283700	6.438009E+09	0.89116114	1.0184047E+10	8.476932E+10	0.89274687	714.3277	184410220	2.9926244E+09	0.43688706	0.061621573	64929404	361371550	0.05275589	0.17967492	122340824	2.7513457E+09	0.40166327	0.044465814	98935736	744539460	0.10869378	0.13288179	0.16857626	193385150	0.58131456	15635007	0.046998736	106572040	0.3203549	17076474	0.051331777	0.113851376	97919384	0.57338995	5363740	0.03140864	50918588	0.29816577	16571043	0.09703564	0.05641422	712814800	0.32510835	48628304	0.022178927	1.1285373E+09	0.5147156	302564740	0.13799703	0.1237009	1.9885039E+09	0.47870952	291744400	0.07023412	1.4653085E+09	0.35275623	408327230	0.0983001	0	0	0	0	0.08148466	0.10170338	0	0	0.66577995	0.62604845	0	0	0.25273538	0.27224815	0	0	0	0
Q8_ExpectedScenario_rapid-static_forced_ers_2000	Y2040	538894.4	129758.125	409136.25	1.0343053E+10	1.77973E+09	433913900	101340960	405642800	812880640	25951574	18166142	129771700	23897374	218870270	8.5633224E+09	1.8518765E+09	143526860	82078000	671637400	696145300	401580540	4.63468E+09	81826690	48049310	659374000	2329188	28.324972	943270460	6.9882296E+09	0.8810729	1.1443863E+10	9.339267E+10	0.8908409	718.0348	163782270	3.1342513E+09	0.44047612	0.05225563	48549916	334170720	0.046963118	0.14528477	121552536	2.8888822E+09	0.40599284	0.042075977	67695816	758294850	0.10656796	0.089273736	0.2390873	179162830	0.55968136	15400665	0.048109673	108351790	0.3384769	17200488	0.053732086	0.108701564	103154620	0.57523894	6414458	0.035770047	49841276	0.27793851	19914466	0.111052476	0.046629876	791908700	0.34312597	49286936	0.021355528	1.1806614E+09	0.51156855	286067000	0.12394993	0.13072489	2.06003E+09	0.47816104	263068820	0.06106186	1.550023E+09	0.35978147	435112770	0.1009956	0	0	0	0	0.09433989	0.08984221	0	0	0.6569778	0.64289266	0	0	0.24868234	0.26726517	0	0	0	0
Q8_ExpectedScenario_rapid-static_forced_ers_2000	Y2045	356044.75	69843.18	286201.56	1.1021842E+10	1.6283831E+09	397348800	93461850	354983170	768623900	13968624	10476463	135101490	9568519	209505630	9.393459E+09	2.0732101E+09	120083790	82454480	724163800	739868350	378455360	5.2179784E+09	57239810	36129496	702113340	2430257.5	27.592161	856335500	7.856199E+09	0.9017122	1.0844459E+10	1.04903295E+11	0.9063096	718.1531	167967940	3.4001656E+09	0.44934565	0.049399927	47427570	343507230	0.04539587	0.13806862	120474296	3.0146929E+09	0.39840385	0.039962377	42585570	808561150	0.106854625	0.052668333	0.16493893	218362800	0.59672433	14373384	0.03927843	115593440	0.31588447	17606182	0.04811276	0.112790525	109764744	0.5892467	5108330.5	0.027422894	53997476	0.289873	17409228	0.09345742	0.046135042	801897500	0.33321643	42080170	0.01748578	1.2388538E+09	0.514787	323705000	0.13451074	0.110295296	2.2701386E+09	0.49263328	281945300	0.061183773	1.6062472E+09	0.34856498	449840580	0.09761802	0	0	0	0	0.07319493	0.09419907	0	0	0.685328	0.6480234	0	0	0.24147709	0.25777748	0	0	0	0
Q8_ExpectedScenario_rapid-static_forced_ers_2000	Y2050	248740.16	55423.117	193317.05	1.2013647E+10	2.0391674E+09	520591600	123065400	422337440	962088260	11084634	8867707	203869120	5275033.5	266917150	9.97448E+09	2.23201E+09	96555360	82266910	754127300	762487360	376526370	5.631911E+09	38663324	26181770	723720600	2414103.2	26.970806	1.1126925E+09	8.48103E+09	0.88401866	1.3375185E+10	1.1442069E+11	0.8953395	719.30597	170877970	3.5209876E+09	0.4508526	0.04853126	43158764	316124030	0.040478796	0.13652478	120682560	3.1973443E+09	0.40941095	0.037744626	41807090	775164400	0.09925763	0.05393319	0.23509492	201580080	0.57098633	14655932	0.041513707	119199460	0.33763883	17602900	0.04986115	0.10876227	115589280	0.59010726	6027362	0.030770935	53361300	0.27242053	20900476	0.10670127	0.043389913	903809800	0.35793668	40538530	0.016054513	1.2998752E+09	0.51479083	280831550	0.111218	0.12777014	2.30001E+09	0.48567954	254902100	0.053826172	1.7249115E+09	0.3642394	455829700	0.09625487	0	0	0	0	0.099504896	0.0948345	0	0	0.67666835	0.6610447	0	0	0.22382678	0.2441208	0	0	0	0
Q8_ExpectedScenario_neutral_optional_ers_6000	Y2020	5102759.5	5102759.5	0	9.57065E+09	9.57065E+09	2.4459643E+09	554804030	1.727245E+09	3.8220042E+09	1.0205481E+09	510274020	690892900	1.5627438E+09	82248670	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5678326E+09	0	0	7.055183E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_neutral_optional_ers_6000	Y2025	4247141.5	3714076.2	533065.2	1.0234887E+10	7.658745E+09	1.9378136E+09	445691940	1.4383859E+09	3.0940582E+09	742814700	408548030	542525400	1.1297169E+09	125523820	2.5761418E+09	552707200	195435550	0	250738430	210609230	117345170	1.1426995E+09	106613370	39865228	199339520	1726181.2	19.756184	4.332823E+09	1.843503E+09	0.2984789	5.7021563E+10	2.0874598E+10	0.2679798	0	44474500	891866940	0.40306368	0.049866743	0	0	0	NaN	0	0	0	NaN	72870670	1.3208526E+09	0.5969363	0.05516942	0.8495358	35693868	0.6376491	0	0	0	0	20283418	0.36235085	0.58594656	40697720	0.5517362	0	0	0	0	33065290	0.44826385	0.5255645	207030240	0.18932237	0	0	0	0	886502660	0.8106776	0.7782389	608445400	0.6149358	0	0	0	0	381000030	0.38506424	0	0	0.31474116	0.33835003	0	0	0	0	0	0	0.2018745	0.18336941	0	0	0	0	0.48338434	0.47828057
Q8_ExpectedScenario_neutral_optional_ers_6000	Y2030	1656134.5	925051.25	731083.2	9.6732E+09	3.4724383E+09	811570500	188669310	765939200	1.5212608E+09	185010220	111005816	230233440	254753900	254753900	6.2007603E+09	1.3656913E+09	194585360	69667384	515487040	546250900	336197150	3.02671E+09	146216620	71615570	498061700	2060887.4	28.6282	1.7837501E+09	4.832189E+09	0.73038596	2.399756E+10	6.2005936E+10	0.7209699	987.18054	70017590	1.1002195E+09	0.20458648	0.063639656	20318426	209315360	0.038922317	0.09707088	167076600	3.3775206E+09	0.628052	0.049467236	78784510	690716900	0.12843922	0.11406194	0.32090473	94302640	0.3612667	7707601	0.029527271	142083580	0.5443121	16939476	0.06489393	0.2990533	54184816	0.41882756	2139788	0.01653973	61450360	0.47498742	11597645	0.08964529	0.1537448	245925780	0.13013673	29155714	0.015428351	1.3097137E+09	0.6930622	304953950	0.16137272	0.32185858	705806460	0.22785449	170312100	0.05498161	1.8642739E+09	0.6018409	357226620	0.11532296	0	0	0.13389759	0.12549809	0.4278248	0.4061514	0	0	0.17702398	0.193612	0.03460814	0.053233437	0.16091415	0.14160302	0	0	0.065731354	0.079902045
Q8_ExpectedScenario_neutral_optional_ers_6000	Y2035	820847.56	258461.81	562385.75	9.720635E+09	2.0433135E+09	474720830	109599660	449160000	958135940	51692372	33600036	130440070	59846530	209911550	7.6773217E+09	1.6384303E+09	143157800	82548560	602329860	666637760	443776640	3.9879846E+09	112477320	63034750	613973900	1804725	22.565968	1.0451041E+09	6.148169E+09	0.85471094	1.2652137E+10	8.230199E+10	0.8667553	1712.6676	91389320	1.7124372E+09	0.25887126	0.053367984	27221632	136803200	0.020680709	0.19898388	251959740	4.468694E+09	0.675538	0.056383308	73205950	297080540	0.044910032	0.24641787	0.32342616	93503544	0.34243405	9383033	0.034363084	157761390	0.57776284	12407646	0.045439996	0.14420448	78256410	0.47563064	3301694.5	0.020067202	72016610	0.43770608	10957174	0.06659605	0.058103196	309989200	0.14358513	14174361	0.006565479	1.7160244E+09	0.79485226	118734520	0.05499712	0.1498957	1.2306883E+09	0.30625507	109944130	0.027359443	2.5228938E+09	0.62781864	154981300	0.03856688	0	0	0.15796818	0.14927705	0.37321222	0.37639502	0	0	0.2892833	0.29321963	0.026866024	0.03839405	0.1319136	0.12342949	0	0	0.020756671	0.019284762
Q8_ExpectedScenario_neutral_optional_ers_6000	Y2040	552002.3	107721.08	444281.25	1.0446213E+10	1.51507E+09	350764900	82550856	336750880	723457900	21544180	15080933	107732104	19838848	181699200	8.931144E+09	1.9077568E+09	196015300	19238730	725643100	710022700	540188740	4.7434015E+09	88855770	49286080	676346100	3258886.8	39.98694	755374000	7.2116086E+09	0.90518695	1.115261E+10	9.36835E+10	0.8936186	1806.0836	175191780	3.5426237E+09	0.48590913	0.04945255	55303276	529363870	0.07260797	0.10447119	200197010	1.1341682E+09	0.15556341	0.17651439	109496680	2.0845565E+09	0.28591946	0.052527566	0.15223897	219394500	0.6180234	27992658	0.07885393	54193268	0.15265974	53413396	0.15046288	0.10996694	104951384	0.5862718	13899728	0.07764566	21011286	0.11737173	39152476	0.21871074	0.03282054	1.03482835E+09	0.43855414	119163080	0.05050061	208134020	0.08820596	997511100	0.42273933	0.11521071	2.183445E+09	0.49656877	368308540	0.08376236	850829400	0.1934994	994481800	0.22616947	0	0	0.3630804	0.38498268	0.12880252	0.13407381	0	0	0.0036533037	0.0049253656	0.32478777	0.28431422	0.027154606	0.015898544	0	0	0.15252139	0.1758054
Q8_ExpectedScenario_neutral_optional_ers_6000	Y2045	391275.47	97187.26	294088.22	1.1418584E+10	2.1495596E+09	543648400	128445710	493962530	964067600	19437478	14578129	187995340	13314674	291528830	9.269025E+09	2.0012801E+09	160825360	4001582.2	728438100	690365400	575546430	5.0497823E+09	58817500	34840700	677060860	3313718.8	38.585728	1.1746538E+09	7.589722E+09	0.865974	1.4785732E+10	1.0096218E+11	0.8722592	1851.4528	225179280	4.7198674E+09	0.64563715	0.047708813	62307010	408018750	0.055813447	0.15270624	179246530	85370030	0.011677884	2.0996423	108813600	2.0971464E+09	0.28687152	0.051886506	0.20061868	242322640	0.6895313	26688176	0.07594145	32663996	0.0929457	49756124	0.1415815	0.07346303	137439500	0.71058893	9823105	0.05078736	12539380	0.064831026	33614344	0.17379269	0.08274319	1.2967273E+09	0.5523736	89198890	0.03799651	12628907	0.0053796005	948999800	0.40425032	0.15130161	3.043379E+09	0.6888582	282308700	0.06389959	27537902	0.0062331078	1.0647794E+09	0.2410091	0	0	0.4828043	0.50764596	0.01473859	0.039625324	0	0	0.0050970386	0.0026199976	0.40216464	0.33428088	0.0049568666	0.0034419575	0	0	0.090238534	0.112385914
