scenario_name	year	co2_ton_per_y	icev_co2_ton_per_y	bev_co2_ton_per_y	all_total_€_per_y	icev_total_€_per_y	icev_vehicles_€_per_y	icev_interest_€_per_y	icev_fuel_€_per_y	icev_driver_€_per_y	icev_co2t_€_per_y	icev_co2i_€_per_y	icev_roadnpoltax_€_per_y	icev_fossil_fuel_liter_per_y	icev_renewable_fuel_liter_per_y	bev_total_€_per_y	bev_vehicles_€_per_y	bev_batteries_€_per_y	bev_pickup_€_per_y	bev_interest_€_per_y	bev_electricity_€_per_y	bev_infrastructure_€_per_y	bev_driver_€_per_y	bev_co2t_€_per_y	bev_co2i_€_per_y	bev_roadnpoltax_€_per_y	bat_kWhWear_per_y	bat_kWhWear_per_kWh	icev_km_per_y	bev_km_per_y	bev_km_ratio	icev_tonkm_per_y	bev_tonkm_per_y	bev_tonkm_ratio	ers_km	Depot_€_per_y	Depot_kWh	Depot_kWh_ratio	Depot_€_per_kWh	Destination_€_per_y	Destination_kWh	Destination_kWh_ratio	Destination_€_per_kWh	Road_€_per_y	Road_kWh	Road_kWh_ratio	Road_€_per_kWh	RestStop_€_per_y	RestStop_kWh	RestStop_kWh_ratio	RestStop_€_per_kWh	MGV16_icev_ratio	MGV16_Depot_kWh	MGV16_Depot_ratio	MGV16_Destination_kWh	MGV16_Destination_ratio	MGV16_Road_kWh	MGV16_Road_ratio	MGV16_RestStop_kWh	MGV16_RestStop_ratio	MGV24_icev_ratio	MGV24_Depot_kWh	MGV24_Depot_ratio	MGV24_Destination_kWh	MGV24_Destination_ratio	MGV24_Road_kWh	MGV24_Road_ratio	MGV24_RestStop_kWh	MGV24_RestStop_ratio	HGV40_icev_ratio	HGV40_Depot_kWh	HGV40_Depot_ratio	HGV40_Destination_kWh	HGV40_Destination_ratio	HGV40_Road_kWh	HGV40_Road_ratio	HGV40_RestStop_kWh	HGV40_RestStop_ratio	HGV60_icev_ratio	HGV60_Depot_kWh	HGV60_Depot_ratio	HGV60_Destination_kWh	HGV60_Destination_ratio	HGV60_Road_kWh	HGV60_Road_ratio	HGV60_RestStop_kWh	HGV60_RestStop_ratio	NA_Diesel_km_ratio	NA_Diesel_routes_ratio	Depot_km_ratio	Depot_routes_ratio	Ers_km_ratio	Ers_routes_ratio	DepotAndErsPropulsion_km_ratio	DepotAndErsPropulsion_routes_ratio	DepotAndErsCharging_km_ratio	DepotAndErsCharging_routes_ratio	AllPlannedStops_km_ratio	AllPlannedStops_routes_ratio	AllPlannedStopsAndErs_km_ratio	AllPlannedStopsAndErs_routes_ratio	AllPlannedAndExtraChargingStops_km_ratio	AllPlannedAndExtraChargingStops_routes_ratio	PublicStaticCharging_km_ratio	PublicStaticCharging_routes_ratio	
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2040	1920736.1	1340313.5	580422.6	1.5959471E+10	3.687408E+09	889316860	207878140	704863800	1.617286E+09	268062720	187643900	282106020	405897060	121847690	1.2272063E+10	2.3773307E+09	245346190	5149031.5	903546050	2.0674524E+09	692669440	5.8645494E+09	116085380	81257160	841944900	5023313	156.94194	1.9499864E+09	9.014E+09	0.8221462	2.5526938E+10	1.1692303E+11	0.8208007	713.66815	196727680	4.6113403E+09	0.50571364	0.042661715	65516560	620002300	0.06799403	0.10567148	277498850	84571830	0.009274771	3.2812207	152926350	3.8025672E+09	0.41701758	0.040216606	0.18562585	280193920	0.63572365	30914152	0.0701402	52878844	0.11997523	76761096	0.17416096	0.18006916	135606560	0.57171	13035700	0.05495781	30612446	0.12906043	57939960	0.24427176	0.1414544	1.07248806E+09	0.3452026	161588720	0.05201069	102357.945	3.2946034E-05	1.8726577E+09	0.6027538	0.19921699	3.1230528E+09	0.5855318	414464450	0.077706695	978228.94	0.00018340521	1.7952076E+09	0.33657807	0.17785405	0.16025054	0.3426196	0.43843937	0.016450338	0.038512193	0	0	8.680421E-05	0.00025953702	0.18374984	0.17623338	0.0019257979	0.0030524652	0	0	0.2773136	0.1832525
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2045	1067893.2	682535.44	385357.78	1.5140357E+10	2.425283E+09	603891260	141130270	481130940	1.062625E+09	136507090	102380320	208504370	203570560	134529700	1.2715074E+10	2.5234465E+09	186650580	989.6574	904062000	1.9518085E+09	697502800	6.374348E+09	77072056	57803216	856577700	4905024.5	158.29625	1.3140961E+09	9.582716E+09	0.87940544	1.6003673E+10	1.264441E+11	0.88765234	713.66815	256669810	6.280038E+09	0.6791798	0.04087074	61682336	498043700	0.053862926	0.12384924	263237230	897.9348	9.711075E-08	293158.5	115913416	2.4684204E+09	0.2669572	0.04695854	0.16899532	334841630	0.785905	29846124	0.07005168	880.27826	2.0660964E-06	61370028	0.14404127	0.17758794	173053950	0.7838117	8679096	0.03931015	0	0	39052070	0.17687818	0.080564596	1.9079096E+09	0.61260915	139925900	0.044928696	17.656555	5.669329E-09	1.066564E+09	0.34246215	0.12996545	3.8642353E+09	0.7044757	319594020	0.05826411	0	0	1.3014344E+09	0.23726012	0.12059402	0.117039576	0.5170878	0.58593774	0	0	0	0	8.301792E-07	7.747373E-06	0.2092437	0.1701207	0.0006536249	0.0011776008	0	0	0.15242004	0.12571663
Q8_ExpectedScenario_pro-static_optional_ers_2000	Y2050	280850.4	25080.324	255770.1	1.4317093E+10	1.070309E+09	281809900	65666292	232614620	485200130	5016065	4012852	112111190	1151792	148531650	1.3246783E+10	2.6871278E+09	143102780	0	921448800	1.8718647E+09	659123400	6.9128417E+09	51153292	40922276	869605100	4810674.5	167.08078	610636500	1.0229851E+10	0.94367075	7.453304E+09	1.34992355E+11	0.9476762	713.66815	302347230	7.441484E+09	0.7922684	0.040629964	36036172	185961090	0.019798618	0.1937834	251101060	0	0	Infinity	69638930	1.7651848E+09	0.18793297	0.039451353	0.09006464	386953920	0.8765182	9124394	0.020668346	0	0	45388764	0.102813475	0.11706314	204618780	0.90153027	2613641.8	0.011515449	0	0	19735862	0.08695427	0.035312813	2.2705958E+09	0.73287714	44833460	0.014470835	0	0	782765200	0.25265205	0.056839235	4.579309E+09	0.8139557	129389576	0.022998532	0	0	917293950	0.1630457	0.05632936	0.04457839	0.66505677	0.7485551	0	0	0	0	0	0	0.20605434	0.16204794	0.00037716897	0.0007747374	0	0	0.072182365	0.04404382
Q8_ExpectedScenario_high-SCC_optional_ers_2000	Y2020	10417453	10417453	0	2.739554E+10	2.739554E+10	4.8839895E+09	1.1057222E+09	3.3722084E+09	7.6157527E+09	1.0417453E+10	5.2087265E+09	1.3819095E+09	3.2082084E+09	82000000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1150812E+10	0	0	1.4243924E+11	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_high-SCC_optional_ers_2000	Y2025	7459571.5	5442046.5	2017525.1	2.6038456E+10	1.5594132E+10	2.747491E+09	630585300	1.9365847E+09	4.8372685E+09	5.4420465E+09	2.9931256E+09	761053600	1.6703128E+09	90534620	1.0444322E+10	1.9116963E+09	790267460	0	945919170	761239100	373394720	3.6442478E+09	2.0175107E+09	1.1096374E+09	695075800	7625069	157.46562	6.131585E+09	6.307759E+09	0.50708133	7.731633E+10	7.9974646E+10	0.50845027	0	89959656	1.475863E+09	0.19493628	0.060953934	0	0	0	NaN	0	0	0	NaN	283435070	6.0951393E+09	0.8050637	0.04650182	0.69620335	91236620	0.42300323	0	0	0	0	124451160	0.5769968	0.584234	53714280	0.354714	0	0	0	0	97715550	0.645286	0.30220276	369080200	0.109871365	0	0	0	0	2.9901225E+09	0.8901286	0.56065035	961834200	0.25017175	0	0	0	0	2.8828613E+09	0.7498282	0.4929155	0.584365	0.08075212	0.101010256	0	0	0	0	0	0	0.048250753	0.04209148	0.0025793402	0.005318572	0	0	0.3755023	0.26721466
Q8_ExpectedScenario_high-SCC_optional_ers_2000	Y2030	4549140	3003578.2	1545561.8	2.316536E+10	9.243521E+09	1.6243287E+09	377085020	1.2035927E+09	3.034946E+09	3.0035784E+09	1.8021471E+09	459756930	917486100	99957544	1.3921838E+10	2.7738693E+09	417960700	117112660	1.0629808E+09	1.1122228E+09	758524300	6.133521E+09	1.5455579E+09	927330940	1.0169022E+09	5019465.5	123.85716	3.571997E+09	9.84383E+09	0.73374754	4.754127E+10	1.26113554E+11	0.7262312	730.6105	165838480	2.3872271E+09	0.2166592	0.06946908	28718996	332024740	0.030133797	0.086496554	293354620	5.6809E+09	0.51558536	0.051638756	270612160	2.6181988E+09	0.23762167	0.10335814	0.33920664	172519760	0.3546193	15005523	0.030844282	239064370	0.49140364	59903224	0.12313279	0.3291095	66184804	0.25535348	6901363	0.026626762	121016770	0.46690553	65086050	0.25111425	0.14102656	460336700	0.11066279	84092050	0.020215334	2.6922895E+09	0.64721376	923096640	0.2219081	0.32342327	1.6881832E+09	0.27617016	226025700	0.03697558	2.6285253E+09	0.43000087	1.5701028E+09	0.25685337	0.26625252	0.28064862	0.10825247	0.11766711	0.23247497	0.21942112	0	0	0.0875244	0.096110046	0.042080723	0.05222892	0.15214422	0.11989061	0	0	0.111270696	0.114033595
Q8_ExpectedScenario_high-SCC_optional_ers_2000	Y2035	3318515.5	2189798.5	1128717	2.281333E+10	7.186775E+09	1.292516E+09	301368800	974390400	2.4286945E+09	2.1897984E+09	1.423369E+09	376060740	667350400	110361200	1.5626553E+10	3.145376E+09	308504540	111858580	1.1822488E+09	1.2673637E+09	854695300	7.6277366E+09	1.1287315E+09	733660740	1.172325E+09	4724194	114.966736	2.8252308E+09	1.1889513E+10	0.80799997	3.7461955E+10	1.542593E+11	0.80460197	730.6108	227040370	3.7649592E+09	0.29700541	0.06030354	62851316	654689000	0.051646292	0.09600179	286271300	5.71394E+09	0.4507542	0.05010051	278532320	2.5428114E+09	0.20059414	0.109537154	0.27014837	259074770	0.46154833	33948370	0.060479887	202064000	0.3599822	66229556	0.117989644	0.22985739	118494600	0.3929962	14831449	0.04918961	105794250	0.3508745	62395600	0.20693967	0.09913453	742382850	0.1633032	156500080	0.034425586	2.7244554E+09	0.599303	922701700	0.20296824	0.22899608	2.6450094E+09	0.3639492	449408350	0.061837893	2.6816297E+09	0.3689881	1.491476E+09	0.20522478	0.19199774	0.18612678	0.1646862	0.20510784	0.19931005	0.17175928	0	0	0.11574598	0.12490703	0.07569539	0.09790356	0.14520474	0.1076149	0	0	0.10735989	0.10658062
Q8_ExpectedScenario_high-SCC_optional_ers_2000	Y2040	2292739.5	1468410.8	824328.9	2.2875177E+10	5.2490977E+09	976798300	228158180	753254850	1.822461E+09	1.4684108E+09	1.0278875E+09	303307170	445555650	121847690	1.762608E+10	3.702796E+09	246648780	97365120	1.3116015E+09	1.4066144E+09	821293630	9.21519E+09	824323260	577023740	1.3160928E+09	4921293.5	117.27937	2.1277865E+09	1.4023631E+10	0.8682601	2.7002102E+10	1.8466202E+11	0.8724295	730.61066	317662400	5.3093596E+09	0.37290415	0.059830643	83430664	891458240	0.06261178	0.09358898	270681800	5.226333E+09	0.36707276	0.051791914	149518780	2.810716E+09	0.1974113	0.05319598	0.18295778	369984420	0.56436306	50446390	0.0769494	150050880	0.22888307	85097060	0.12980448	0.18092868	178967660	0.5093288	16637661	0.047349554	82404360	0.23451672	73369784	0.208805	0.07570506	1.02006074E+09	0.20926653	190884320	0.039160118	2.6136497E+09	0.53619295	1.0498624E+09	0.21538037	0.1509967	3.7403553E+09	0.4476008	633490200	0.075808495	2.3802317E+09	0.28483754	1.602376E+09	0.1917531	0.13173923	0.12164538	0.22433808	0.26711783	0.1405375	0.110589884	0	0	0.095101155	0.124093555	0.13507916	0.16169156	0.1778527	0.122187704	0	0	0.09535217	0.092674084
Q8_ExpectedScenario_high-SCC_optional_ers_2000	Y2045	1401874.8	766735	635139.8	2.3544633E+10	3.3362432E+09	643606900	152348300	514561300	1.2590006E+09	766735000	575051260	224579790	229638530	134529700	2.020839E+10	4.322152E+09	273205060	10880911	1.5159955E+09	1.517912E+09	1.0296876E+09	1.0903262E+10	635134400	476357060	1.463267E+09	7137251.5	148.03212	1.3784439E+09	1.6432415E+10	0.9226066	1.854291E+10	2.1515072E+11	0.9206529	732.0932	497233280	8.752536E+09	0.5537143	0.056810196	109461120	1.1246419E+09	0.07114856	0.09732975	191285840	556737400	0.035221048	0.34358358	231707380	5.3730376E+09	0.3399161	0.043124095	0.10371186	514472600	0.6843468	74129960	0.098607	51562616	0.06858812	111606560	0.14845803	0.1009281	248769440	0.631435	27572260	0.06998484	31510940	0.07998213	86122120	0.21859807	0.03525158	2.402356E+09	0.45004916	355892640	0.066671714	168058420	0.03148349	2.4116787E+09	0.45179567	0.096021645	5.5868984E+09	0.5992484	667045570	0.07154703	305605300	0.0327791	2.763627E+09	0.2964255	0.07739221	0.06740602	0.37126297	0.44499364	0.03609023	0.046573337	0	0	0.00028709383	0.00045322135	0.34919477	0.29901764	0.0076651666	0.012972977	0	0	0.15810762	0.12858316
Q8_ExpectedScenario_high-SCC_optional_ers_2000	Y2050	805080.8	359489.47	445591.34	2.4585683E+10	2.1213793E+09	477375200	111154744	372160450	801201860	359489470	287591580	189656060	104684030	148531650	2.2464303E+10	4.872726E+09	216635340	0	1.641169E+09	1.5991039E+09	1.1197545E+09	1.2569388E+10	445586340	356472060	1.576651E+09	7247053.5	145.62317	1.0341287E+09	1.8549522E+10	0.9471943	1.2567781E+10	2.4544869E+11	0.9512907	732.0932	641501950	1.1444802E+10	0.6720979	0.05605182	86814500	745693800	0.043791	0.1164211	175144220	0	0	Infinity	216293870	4.8379776E+09	0.28411108	0.0447075	0.0845415	662355140	0.82414526	37761950	0.046985872	0	0	103570296	0.1288689	0.11535637	316625600	0.77039194	15540829	0.037812892	0	0	78826424	0.19179511	0.032468043	3.0785638E+09	0.5494376	240595490	0.042939566	0	0	2.283959E+09	0.4076228	0.053195573	7.38728E+09	0.72348285	451796540	0.04424728	0	0	2.371642E+09	0.23226985	0.052804265	0.042629924	0.47980392	0.57476604	0	0	0	0	0	0	0.38446414	0.31718522	0.014349104	0.01598283	0	0	0.068578616	0.04943599
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2020	10417631	10417631	0	1.9061148E+10	1.9061148E+10	4.884002E+09	1.1057057E+09	3.3722632E+09	7.615843E+09	2.0835263E+09	1.04176314E+09	1.3818929E+09	3.2082632E+09	82000000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.115093E+10	0	0	1.4243878E+11	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2025	7459377	5384667.5	2074709.4	2.012445E+10	1.1133854E+10	2.7204436E+09	624033700	1.9179144E+09	4.7945836E+09	1.0769335E+09	592313500	753379700	1.6525485E+09	90534620	8.990598E+09	1.934642E+09	827600300	0	976777200	771342850	376925900	3.6884157E+09	414942820	228216780	703354200	8051478	166.82205	6.0745866E+09	6.3759084E+09	0.5121008	7.658988E+10	8.069976E+10	0.5130647	0	86901170	1.4251726E+09	0.18628827	0.06097589	0	0	0	NaN	0	0	0	NaN	290024740	6.2251894E+09	0.81371176	0.0465889	0.68740904	89570220	0.4034668	0	0	0	0	132431250	0.5965332	0.59021187	51803504	0.35143834	0	0	0	0	95600740	0.64856166	0.30358443	342914620	0.10251023	0	0	0	0	3.0022602E+09	0.8974898	0.5513163	940885800	0.23905982	0	0	0	0	2.99489E+09	0.7609402	0.48789546	0.57271296	0.07739779	0.09603257	0	0	0	0	0	0	0.050065517	0.0452834	0.002744212	0.0051520034	0	0	0.38189703	0.28081906
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2030	5502810	3853493.5	1649316.4	2.0390216E+10	8.4842685E+09	2.073528E+09	476655970	1.4942537E+09	3.6691336E+09	770698700	462419230	578665150	1.1806177E+09	99957544	1.1905946E+10	2.5413594E+09	634316500	0	1.1389591E+09	1.023486E+09	638471360	5.5993467E+09	329864500	197919790	942311200	7983641.5	167.43088	4.608493E+09	8.993345E+09	0.66118604	5.7692434E+10	1.1596615E+11	0.6677824	0	187023620	2.9650355E+09	0.2901589	0.06307635	88002000	1.03922906E+09	0.101699136	0.08468008	0	0	0	NaN	363445730	6.214397E+09	0.60814196	0.058484472	0.48441678	199875250	0.5246152	50330290	0.13210258	0	0	130788430	0.34328213	0.47986776	75701416	0.3755169	25906198	0.1285077	0	0	99984960	0.4959754	0.21609372	666696450	0.17058858	284269760	0.07273652	0	0	2.9572462E+09	0.7566749	0.37191465	2.0227707E+09	0.35314476	678723700	0.11849476	0	0	3.0263854E+09	0.5283605	0.33881134	0.39284608	0.14602602	0.17825158	0	0	0	0	0	0	0.10464829	0.09685767	0.0392464	0.034824446	0	0	0.3712679	0.29722023
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2035	3934069.8	2729607	1204462.8	2.0794458E+10	6.5080617E+09	1.5936965E+09	367338180	1.1684155E+09	2.832694E+09	545921400	354848900	456867650	834473800	110361200	1.4286396E+10	3.0086833E+09	459749860	0	1.2470625E+09	1.2162455E+09	810933950	7.3026924E+09	240895200	156578860	1.1292744E+09	7279717	151.60507	3.5283656E+09	1.1335653E+10	0.76262367	4.295194E+10	1.487726E+11	0.7759706	0	269444300	4.403679E+09	0.3606541	0.061186176	166541490	1.7846365E+09	0.14615878	0.09331956	0	0	0	NaN	374948200	6.0219423E+09	0.49318716	0.062263664	0.36865318	267543000	0.54845375	98729880	0.20239277	0	0	121540400	0.24915352	0.33155227	124375630	0.4754622	42487360	0.16242035	0	0	94725910	0.36211747	0.15600048	961277400	0.22073902	460403100	0.10572279	0	0	2.9331333E+09	0.67353815	0.25041878	3.0505044E+09	0.42928195	1.1830203E+09	0.1664804	0	0	2.872538E+09	0.40423766	0.23737387	0.2535328	0.2036717	0.26518872	0	0	0	0	0	0	0.15444204	0.16362065	0.05601793	0.05108231	0	0	0.34849447	0.26657552
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2040	2251855.5	1422409.8	829445.7	2.1106954E+10	3.9957212E+09	951561150	222362610	735877100	1.8014161E+09	284482000	199137390	295694200	431313860	121847690	1.7111231E+10	3.7180288E+09	250603460	103406050	1.3196026E+09	1.4131895E+09	902730800	9.237892E+09	165887000	116121430	1.3212092E+09	5007281.5	118.15676	2.0717619E+09	1.4082032E+10	0.8717477	2.6567176E+10	1.8509698E+11	0.8744843	684.9577	336887170	5.2813517E+09	0.3694923	0.06378806	122986520	941552830	0.065872625	0.13062094	262780880	5.502001E+09	0.3849293	0.047760963	180076270	2.5686313E+09	0.17970578	0.070105925	0.1769414	365717020	0.55369455	55230896	0.083619416	165523500	0.2506021	74031820	0.11208397	0.17576617	175155940	0.49528715	20029412	0.056637023	92825560	0.26248217	65634316	0.18559368	0.07304872	1.02153094E+09	0.20890237	229486960	0.046929922	2.7028675E+09	0.5527345	936107100	0.19143325	0.14774309	3.7189555E+09	0.44329125	636804540	0.07590569	2.5408018E+09	0.30285794	1.4928563E+09	0.17794515	0.12825127	0.11509111	0.22398327	0.26496792	0.17816907	0.12984598	0	0	0.13885659	0.1552535	0.11282421	0.14295842	0.11838716	0.09259661	0	0	0.099528454	0.09928647
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2045	1381156.6	744828.8	636327.8	2.2404753E+10	2.66425E+09	634341570	149948720	505863780	1.2251395E+09	148965760	111724320	220397860	222856450	134529700	1.9740504E+10	4.327856E+09	273901020	10761103	1.5181578E+09	1.5202771E+09	1.02615584E+09	1.0936155E+10	127268340	95449570	1.4657585E+09	7155979.5	148.80367	1.360004E+09	1.6450793E+10	0.9236416	1.8091805E+10	2.1560325E+11	0.9225837	721.89856	499773500	8.78567E+09	0.55490386	0.056885075	109128856	1.1421724E+09	0.07213973	0.095544994	183643800	552980300	0.034926295	0.33209828	233609650	5.351956E+09	0.3380301	0.043649398	0.10732994	516574300	0.68977475	70036890	0.093519315	51298576	0.0684983	110993170	0.14820768	0.101590306	250226610	0.6355334	29025792	0.07372062	28414598	0.07216829	86059920	0.2185777	0.034433976	2.4197363E+09	0.45293096	348581660	0.0652482	167452380	0.031344064	2.4066248E+09	0.45047674	0.09356838	5.599122E+09	0.5989815	694527900	0.07429904	305815170	0.03271542	2.7482726E+09	0.29400405	0.07635761	0.06802969	0.3759818	0.45429438	0.035822794	0.0466082	0	0	0.00011529066	0.00020917908	0.3433649	0.2901004	0.0091491025	0.01183024	0	0	0.15920855	0.12892792
Q8_ExpectedScenario_rapid-static_optional_ers_2000	Y2050	846832.94	401625.66	445207.28	2.3973626E+10	1.9766804E+09	504759070	117577620	389743500	884275100	80325140	64260108	199426180	117729300	148531650	2.1996945E+10	4.8586045E+09	217763490	0	1.6372744E+09	1.5930355E+09	1.1113041E+09	1.2489661E+10	89038824	71231010	1.5728127E+09	7285985	146.39764	1.0930437E+09	1.8494048E+10	0.9441957	1.3567074E+10	2.4444792E+11	0.94741744	721.89856	645023700	1.1514338E+10	0.6777562	0.056019172	84096056	656296700	0.03863089	0.12813725	167847860	0	0	Infinity	214336530	4.818275E+09	0.28361297	0.044484083	0.09606234	654591550	0.82432127	36484084	0.04594408	0	0	103021970	0.12973464	0.114581786	318656740	0.7747301	14402396	0.03501564	0	0	78254110	0.1902543	0.032656383	3.1005627E+09	0.55338436	224687120	0.040101863	0	0	2.2776596E+09	0.40651372	0.056158014	7.4405663E+09	0.7308542	380723460	0.037396796	0	0	2.359354E+09	0.23174901	0.05580347	0.0422503	0.48406163	0.5804565	0	0	0	0	0	0	0.38079005	0.31344712	0.012463607	0.015281695	0	0	0.066881195	0.04856441
Q8_ExpectedScenario_neutral_forced_ers_2000	Y2020	10417553	10417553	0	1.9061064E+10	1.9061064E+10	4.88394E+09	1.1057157E+09	3.372239E+09	7.6157896E+09	2.0835107E+09	1.0417553E+09	1.3819192E+09	3.208239E+09	82000000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1150964E+10	0	0	1.4243843E+11	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_2000	Y2025	7518901	5547217.5	1971683.4	2.0068033E+10	1.1421942E+10	2.7972472E+09	641023040	1.9708063E+09	4.903285E+09	1.1094435E+09	610193900	775128640	1.7028735E+09	90534620	8.64609E+09	1.8742642E+09	768869700	0	924091300	746391700	365542530	3.572663E+09	394330560	216882430	681628500	7408740	154.25536	6.2558326E+09	6.173104E+09	0.49667192	7.840853E+10	7.8881866E+10	0.50150466	0	88341220	1.4491674E+09	0.1955668	0.060959984	0	0	0	NaN	0	0	0	NaN	277201300	5.9609216E+09	0.8044332	0.046503097	0.6976899	90749440	0.4227686	0	0	0	0	123905680	0.5772314	0.6047844	52957860	0.37133703	0	0	0	0	89656140	0.628663	0.32873258	346577900	0.107720084	0	0	0	0	2.8708155E+09	0.8922799	0.5617137	958883800	0.25000557	0	0	0	0	2.8765658E+09	0.7499944	0.50332725	0.5931893	0	0	0	0	0	0	0.079595216	0.09907342	0	0	0.41707754	0.3077373	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_2000	Y2030	4550836	3003200.8	1547635.4	1.9568703E+10	6.839731E+09	1.6242145E+09	377043620	1.2034636E+09	3.0343324E+09	600640200	360384130	459704500	917369200	99957544	1.2728972E+10	2.7758792E+09	418464000	153037950	1.0659005E+09	1.1136947E+09	753959360	6.13849E+09	309522370	185715230	1.01763085E+09	5037921.5	123.99753	3.5719273E+09	9.850911E+09	0.7338918	4.7524184E+10	1.2613184E+11	0.72633153	733.4991	163140930	2.3425818E+09	0.2124551	0.06964151	27594744	320407740	0.029058646	0.08612384	303764500	5.963635E+09	0.5408582	0.050936133	259459180	2.39962E+09	0.21762805	0.108125106	0.33911738	168649330	0.34640592	13550645	0.02783304	256470720	0.52679116	48183916	0.098969825	0.3287163	64272184	0.24760367	5614673	0.021630097	133580480	0.51460856	56109524	0.21615764	0.14107202	455195330	0.109357275	79725760	0.019153519	2.774755E+09	0.6666142	852784300	0.20487505	0.32317343	1.6544618E+09	0.2704557	221516700	0.036211446	2.7987835E+09	0.45751852	1.4425498E+09	0.23581432	0.26610574	0.28076482	0	0	0.23247756	0.22175308	0	0	0.19627483	0.21710466	0	0	0.3051419	0.28037745	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_2000	Y2035	3319776.5	2191293.8	1128482.9	2.0209545E+10	5.438018E+09	1.2934039E+09	301524960	974927900	2.4299054E+09	438258750	284868200	376282100	667813300	110361200	1.4771527E+10	3.146906E+09	307171500	160318130	1.1842E+09	1.2696293E+09	845924740	7.631582E+09	225700340	146703630	1.1729041E+09	4708133.5	111.62651	2.8278467E+09	1.189486E+10	0.8079262	3.7361394E+10	1.5435868E+11	0.8051253	734.8629	220543460	3.652419E+09	0.28798124	0.060382847	59899044	620938900	0.04895899	0.09646528	302455040	6.2000287E+09	0.48885188	0.048782844	263027170	2.2094502E+09	0.17420788	0.119046435	0.27020508	234565760	0.41758496	29320510	0.052197743	253858900	0.45193148	43974716	0.07828585	0.2299936	106365464	0.35258403	12703425	0.042109765	131539430	0.4360316	51065764	0.16927461	0.09989865	722412540	0.15893133	145721250	0.03205879	2.8710182E+09	0.6316263	806286140	0.17738359	0.22863576	2.5890775E+09	0.35593864	433193700	0.059554175	2.9435476E+09	0.40467012	1.3081249E+09	0.17983711	0.19207121	0.18683179	0	0	0.21426699	0.18178825	0	0	0.2984654	0.3480701	0	0	0.2951964	0.28330985	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_2000	Y2040	2297357.5	1476453.9	820903.5	2.1097044E+10	4.0876442E+09	980635900	229124590	756293250	1.8263014E+09	295290780	206703550	304636200	448045760	121847690	1.70094E+10	3.702763E+09	240716380	166546880	1.3106505E+09	1.4111648E+09	795951170	9.217197E+09	164182240	114928296	1.3159511E+09	4803065.5	110.27604	2.1354225E+09	1.4024995E+10	0.8678609	2.7226194E+10	1.8444065E+11	0.8713724	735.89404	299420600	4.983283E+09	0.35002565	0.060085006	76359760	791577500	0.055600375	0.096465304	299307780	6.295622E+09	0.4422043	0.047542207	120863016	2.1664253E+09	0.15216964	0.055789143	0.1827583	330817630	0.5039915	36222744	0.055184346	246415120	0.37540662	42939796	0.06541759	0.18097007	161447600	0.4590742	12266175	0.034878712	128268000	0.36472845	49699068	0.14131868	0.0754502	989305660	0.20276	172573120	0.035369173	2.9009047E+09	0.59454566	816412300	0.16732518	0.1519906	3.5017275E+09	0.4193881	570515400	0.06832838	3.019998E+09	0.36169326	1.2573704E+09	0.15059029	0.13213815	0.12161052	0	0	0.16089906	0.12645264	0	0	0.36021814	0.43451533	0	0	0.34674466	0.31742153	0	0	0	0
