# A list of sites that have received financial support from the Swedish Energy Agency to establish public fast chargers for trucks (247 coordinates, all in Sweden)
# Plötz et al, from Amazon data (2725 locations, all in Europe)
station_latitude	station_longitude
52.1899	10.3978
50.2033	6.3389
41.89	12.7592
49.7172	8.1352
41.5705	-6.9942
48.181	17.0544
47.4386	8.3469
44.1375	9.9167
45.3915	9.1896
38.6266	-6.3699
52.678	7.5079
48.316	18.03
42.1357	12.6025
51.0506	16.9694
50.8165	8.0879
59.4261	15.8295
52.0753	20.2373
54.358	23.1822
50.1698	14.4609
55.7334	21.3831
52.6285	18.1497
49.1403	6.4666
45.8077	21.5708
53.8558	13.3341
48.8592	16.6091
47.7293	19.9196
46.3105	5.2609
53.1969	12.2755
46.3862	0.2208
40.3459	-3.4499
41.4808	-5.0433
50.1964	18.7022
44.2531	-0.9026
48.5552	1.9322
46.0163	14.5397
46.2306	3.1008
52.2046	11.6715
47.1483	5.5831
52.313	15.7826
48.7069	17.8722
48.3107	16.5153
45.2968	-0.5557
43.4628	3.6306
53.1389	-2.3361
50.5286	4.9854
47.5452	9.7386
50.8885	10.935
47.9436	5.3022
39.4202	-0.504
49.0015	12.3655
52.3476	9.4215
47.8623	8.7856
47.2915	0.6855
48.2679	5.8595
51.3594	7.3742
49.2622	10.5848
46.113	-0.5331
51.6834	8.7213
52.41	-1.2476
47.3659	9.6567
43.2865	-2.0303
51.3264	6.8914
50.4246	18.3913
43.3594	-1.6951
53.9233	9.941
53.1097	22.5896
48.9613	12.093
41.6432	0.8945
45.9957	8.9186
52.754	12.8541
45.9207	13.6203
43.9586	8.1342
43.8403	11.1626
50.1673	1.7548
49.1685	9.2587
41.6479	2.4253
46.1486	6.0956
45.3869	11.9412
46.9065	0.5228
45.8441	5.0706
42.7522	2.8924
46.6799	19.8241
52.2608	15.5339
51.1248	6.6008
50.4521	3.806
50.0531	11.6219
43.6801	-1.3058
41.6809	-4.7423
51.5481	8.1337
46.2964	-0.3792
51.1698	14.0643
47.3864	14.9002
45.0837	7.5156
41.6669	1.2112
41.527	0.7214
44.135	11.2167
41.6289	0.7743
48.1831	13.7833
48.0497	7.8105
49.2418	8.893
48.1227	16.4397
47.7682	12.947
56.9185	13.9706
47.0794	15.9575
49.1711	10.2415
51.9477	10.1402
48.2374	11.353
58.7482	16.9207
48.0562	16.7121
51.5561	19.5916
51.4438	9.1425
50.8707	11.8497
52.3368	14.2217
45.4601	-0.1437
52.3207	14.3864
49.7035	5.6242
41.7802	-3.696
52.6773	-2.4017
47.76	1.5551
41.8338	-1.3199
52.7086	13.1071
46.6841	13.6696
45.5044	11.6243
49.1481	8.5547
47.4421	6.7303
54.2447	10.0228
51.5937	8.4874
51.3224	18.069
52.5974	8.119
45.2456	6.4238
43.755	7.3981
38.5083	-3.4968
43.1908	-2.8973
46.204	21.209
45.057	18.8131
55.632	12.5751
55.3089	10.808
53.2532	-6.5685
47.2247	15.2287
53.583	20.1808
60.8612	15.1037
39.8146	22.508
38.1432	15.5172
48.5232	10.083
47.5001	-0.4912
40.661	-8.5922
50.9701	3.842
51.971	12.4869
47.9115	-0.0868
51.4828	-1.5577
52.4654	19.1912
57.0691	24.3169
40.6397	22.7935
48.8596	12.8573
43.482	13.5957
46.7314	11.6423
62.1694	17.3564
40.6977	14.798
47.6266	19.4389
46.0419	7.1481
52.1223	10.2289
42.5763	-3.2563
58.8371	13.9795
45.0715	6.892
42.2498	-7.8644
62.5402	17.5625
48.6346	7.4593
48.8384	8.0238
51.3178	-0.4538
56.4496	10.0002
39.5572	-6.4018
50.1072	14.587
45.2774	5.6235
52.3095	13.2999
43.1878	-7.9282
45.1495	0.7999
52.8228	-1.31
65.952	19.5193
44.7441	10.1629
39.1062	-1.9871
47.4285	7.8088
49.1262	3.5372
41.5913	15.501
54.2055	16.2061
53.7856	20.5882
46.5111	0.1471
47.6948	3.8329
49.3091	10.8259
46.9653	8.3858
55.1884	22.1082
52.3647	14.5237
46.2618	15.2218
48.6755	13.2431
43.2158	3.0934
51.755	14.1263
49.5665	3.7248
51.2722	0.0378
52.3051	10.8429
42.7045	-2.9486
47.1114	21.8954
51.0216	7.031
43.0693	-0.606
50.9435	1.8101
47.5427	16.1174
58.2834	24.5762
53.7432	15.2133
54.8888	23.8185
48.6339	0.1892
45.5262	5.9751
55.6732	24.3372
45.6052	13.9296
47.082	15.7396
60.5083	14.2299
41.466	0.2706
50.0545	2.9444
48.4646	11.5886
47.5266	8.7342
55.9573	9.6208
51.5371	8.8718
50.3009	19.1659
51.3052	13.7295
52.5213	21.4087
47.5844	13.157
53.4261	11.4938
47.6508	0.4694
43.4852	1.5492
45.6105	-0.5986
51.0536	2.5471
45.5481	6.1567
54.2674	18.5706
50.2555	18.9832
38.8388	-0.8556
54.6572	11.9111
59.9245	10.842
55.7478	9.5886
52.3805	15.9991
48.2199	10.1271
49.4635	17.1462
47.4259	14.7214
52.2177	-1.505
46.3924	8.8819
48.0046	13.8524
51.175	17.1797
50.0436	18.6988
43.6265	13.3341
46.6401	14.438
51.2615	12.7071
45.8089	4.7696
55.2163	9.3737
54.1907	15.8592
48.3477	16.3196
43.0991	0.3564
49.6439	12.528
46.1362	4.7679
52.5655	13.4707
48.8389	14.4558
52.251	7.7057
40.6255	-7.781
50.4667	12.1852
48.5947	2.4433
44.7741	-0.5637
43.551	5.3201
51.9285	8.5306
50.5564	4.28
52.9996	9.1813
55.8693	23.1777
45.7293	9.0286
46.6069	4.8794
37.3906	-6.0152
50.9468	5.6938
50.7181	4.5839
45.6128	5.2114
52.6194	-1.2059
48.6239	16.6759
43.3112	1.9703
40.7977	-4.4616
53.9319	-6.4167
49.4195	11.4854
47.4732	10.7263
51.828	13.9963
47.8392	13.0767
49.4952	0.9979
46.2746	20.438
51.3109	18.241
48.2731	13.4931
50.3178	6.0853
54.2444	24.5145
46.8616	4.8222
41.361	-5.1675
50.6893	5.3943
50.3713	18.7427
51.211	14.5561
47.2205	8.6611
52.2781	9.3519
52.3167	17.5503
46.2955	20.1106
48.1899	15.4084
49.4803	6.3647
42.8776	-2.7142
58.8107	14.9381
48.7662	13.0457
48.1867	1.9307
47.7226	20.3167
50.4163	2.9774
48.4294	17.0378
51.5682	15.0496
51.8925	19.5614
49.5815	10.9286
47.3042	16.0675
48.1959	11.9253
52.1275	10.0505
51.2902	12.1385
48.1703	11.4484
47.8799	10.0391
50.2683	6.4553
50.3957	8.077
45.8931	-0.6038
50.4618	18.1608
52.6438	-2.0571
51.6933	4.6456
44.8717	3.2485
43.3043	3.2179
43.6384	4.8559
41.3172	14.1661
48.1177	14.7327
51.1888	13.0093
47.3945	16.0816
48.3368	11.6089
47.8491	16.1834
38.1033	-1.231
50.2295	3.2729
52.9145	8.4247
46.4757	11.319
53.3033	-3.4678
45.9008	23.7615
47.7167	7.1374
40.9603	-5.7231
51.0907	13.2368
53.2927	9.5041
40.089	-0.0074
47.2708	5.9298
51.8886	13.8374
52.528	7.1981
50.8576	6.8053
53.1652	22.9362
48.0701	16.0664
51.2191	15.9806
59.0804	24.4564
40.6897	16.6033
42.7006	9.4518
53.52	-7.2891
52.218	20.2013
40.9321	9.5127
44.4624	15.6024
41.6047	9.2776
40.6927	8.6209
41.4328	-0.5041
40.3302	22.5813
55.3877	11.3621
38.859	-9.1613
50.8504	20.843
62.0738	9.1253
43.4543	24.7271
39.4872	20.2593
50.9803	-3.2066
51.7101	11.719
44.0407	1.0044
42.0005	-5.6599
38.3868	21.5444
52.1065	15.6047
43.0988	25.63
53.3991	-2.7409
53.7108	12.8635
41.8756	12.607
52.499	16.2737
51.6966	13.9018
59.1125	10.1096
48.1672	-1.8749
46.9043	-1.0477
37.1932	-3.8528
47.1467	9.5007
43.9929	12.6509
42.3084	23.0957
51.8426	22.6935
42.2113	24.8042
44.4017	1.5237
42.9082	23.8798
54.2638	-6.9596
39.0836	-4.616
40.2998	15.6438
39.5788	16.2435
39.2747	-3.4467
50.7967	-1.9492
42.3904	-8.6406
43.8274	10.6042
43.4952	-5.7172
40.1259	-8.4892
49.6138	0.5465
47.9122	21.929
48.5516	17.7882
48.0959	2.0718
52.6555	18.9314
48.4266	-2.1868
40.8092	-6.1484
58.7392	12.4731
54.6335	-2.6051
43.5332	1.3996
52.5324	12.966
45.2974	10.897
45.5013	9.7805
48.8886	8.289
43.5297	-1.1891
49.0576	19.8275
47.9589	14.0995
47.2395	2.0921
47.7112	12.1504
52.2086	13.6079
53.5255	15.7931
45.9065	23.2824
57.6656	14.1805
63.8046	20.2543
42.3873	14.2887
50.7086	2.116
44.6659	15.4213
51.5895	7.5874
53.9711	18.5388
41.422	1.8142
43.6496	3.9577
53.1448	18.1568
48.1222	0.6044
43.7984	7.6911
52.1508	-8.2784
47.1489	10.3751
39.8424	16.2449
50.4099	12.0382
43.0754	13.8434
53.7082	17.5802
44.7002	25.231
49.1051	6.2333
52.4206	12.9244
45.7769	13.6078
45.36	1.5702
47.139	19.4736
47.4939	14.4831
43.1212	12.5138
43.1103	0.6139
45.4002	24.2984
49.5709	12.1227
53.337	14.4231
49.7278	6.492
51.6839	5.8923
52.8834	13.7041
47.8491	21.0961
47.1763	18.4774
51.2839	16.1502
53.2638	12.1437
41.0496	14.3217
45.8416	15.217
52.342	5.6941
39.4367	-0.357
43.6584	12.0522
44.3305	3.081
52.4343	5.4238
49.1943	9.4296
49.4512	0.2714
50.0436	5.7098
42.9959	22.8387
45.9143	6.7195
51.2009	18.5881
51.4498	-1.3093
51.8277	11.6762
46.1594	1.3766
44.7328	10.6102
38.2564	23.7512
47.8089	1.8537
45.4373	8.2225
49.2425	8.7531
43.5441	-7.0805
50.9925	10.4459
52.3676	16.1898
54.3114	-1.5683
52.459	16.6539
48.9268	6.1109
47.6056	1.1208
47.9632	5.1491
48.2587	12.1874
50.7565	17.4337
45.2333	17.2909
43.6325	5.4939
57.1529	10.1594
46.4145	-0.121
46.1277	7.0604
51.4592	13.8528
51.7552	21.7626
52.5754	9.7762
44.5588	11.0595
49.922	3.2309
51.9585	21.5705
48.8013	10.8225
